player_id,player,ultimo_equipo,ultimo_team_id,competicion
18404,José Ángel Crespo Rincón,Aston Villa,59,England - Premier League
18414,Bastian Schweinsteiger,Manchester United,39,England - Premier League
18672,Mark Bunn,Aston Villa,59,England - Premier League
18751,Jack Rodwell,Sunderland,41,England - Premier League
18872,Martin Škrtel,Liverpool,24,England - Premier League
18947,Sébastien Pocognoli,West Bromwich Albion,27,England - Premier League
19288,Martín Gastón Demichelis,Manchester City,36,England - Premier League
19362,Rudy Gestede,Aston Villa,59,England - Premier League
19688,Jason Puncheon,Crystal Palace,31,England - Premier League
19847,Alessandro Diamanti,Watford,23,England - Premier League
20005,Toby Alderweireld,Tottenham Hotspur,38,England - Premier League
20045,Ryan Bertrand,Southampton,25,England - Premier League
20046,Phil Jagielka,Everton,29,England - Premier League
20066,Darren Randolph,West Ham United,40,England - Premier League
20067,Darron Gibson,Everton,29,England - Premier League
20074,Artur Boruc,AFC Bournemouth,28,England - Premier League
20201,Maarten Stekelenburg,Southampton,25,England - Premier League
20230,Gökhan İnler,Leicester City,22,England - Premier League
20253,Samir Nasri,Manchester City,36,England - Premier League
20287,John Terry,Chelsea,33,England - Premier League
20302,Gaël Clichy,Manchester City,36,England - Premier League
20446,Shay Given,Stoke City,30,England - Premier League
20521,Bafétimbi Gomis,Swansea City,26,England - Premier League
20527,Jonas Olsson,West Bromwich Albion,27,England - Premier League
20641,Connor Wickham,Crystal Palace,31,England - Premier League
20781,Jordan Rossiter,Liverpool,24,England - Premier League
20951,Jordan Lyden,Aston Villa,59,England - Premier League
21212,Russell Martin,Norwich City,56,England - Premier League
21254,Carl Jenkinson,West Ham United,40,England - Premier League
22281,Duncan Watmore,Sunderland,41,England - Premier League
22594,Matt Jarvis,Norwich City,56,England - Premier League
23635,John Ruddy,Norwich City,56,England - Premier League
24380,Tetchi Jores Charlemagne Ulrich Okore,Aston Villa,59,England - Premier League
24743,Gary Hooper,Norwich City,56,England - Premier League
24888,Adam Federici,AFC Bournemouth,28,England - Premier League
25351,Alexandre Rodrigues da Silva,Chelsea,33,England - Premier League
26207,Fabricio Coloccini,Newcastle United,37,England - Premier League
26696,Arouna Koné,Everton,29,England - Premier League
27053,Alexandre Dimitri Song-Billong,West Ham United,40,England - Premier League
27853,Mauro Matías Zárate,West Ham United,40,England - Premier League
28100,Ramires Santos do Nascimento,Chelsea,33,England - Premier League
28247,Libor Kozák,Aston Villa,59,England - Premier League
28559,Enner Remberto Valencia Lastra,West Ham United,40,England - Premier League
29382,Shaun MacDonald,AFC Bournemouth,28,England - Premier League
30289,Papiss Demba Cissé,Newcastle United,37,England - Premier League
30702,Brendan Joel Zibusiso Galloway,Everton,29,England - Premier League
31296,Sébastien Aymar Bassong Nguena,Norwich City,56,England - Premier League
31904,Giedrius Arlauskis,Watford,23,England - Premier League
36983,Juan Carlos Paredes Reasco,Watford,23,England - Premier League
38412,Kolo Habib Touré,Liverpool,24,England - Premier League
40118,Ikechi Anya,Watford,23,England - Premier League
40121,Philipp Wollscheid,Stoke City,30,England - Premier League
40122,Oscar dos Santos Emboaba Júnior,Chelsea,33,England - Premier League
40123,Robert Huth,Leicester City,22,England - Premier League
40124,Rickie Lambert,West Bromwich Albion,27,England - Premier League
40125,Steven Pienaar,Everton,29,England - Premier League
40127,Ryan Mason,Tottenham Hotspur,38,England - Premier League
40130,Victor Chinedu Anichebe,West Bromwich Albion,27,England - Premier League
40218,Sylvain Distin,AFC Bournemouth,28,England - Premier League
40366,Wes Brown,Sunderland,41,England - Premier League
40453,Segundo Víctor Ibarbo Guerrero,Watford,23,England - Premier League
41082,Steve Sidwell,Stoke City,30,England - Premier League
41185,Jakob Haugaard,Stoke City,30,England - Premier League
42699,Gabriel Imuetinyan Agbonlahor,Aston Villa,59,England - Premier League
42700,Micah Richards,Aston Villa,59,England - Premier League
42701,Kieran Richardson,Aston Villa,59,England - Premier League
42703,Mikel Arteta Amatriain,Arsenal,1,England - Premier League
42899,Gabriel Antoine Obertan,Newcastle United,37,England - Premier League
42900,Cheik Ismaël Tioté,Newcastle United,37,England - Premier League
42901,Osazemwinde Peter Odemwingie,Stoke City,30,England - Premier League
42902,Adam Johnson,Sunderland,41,England - Premier League
42947,Leon Osman,Everton,29,England - Premier League
43081,Almen Abdi,Watford,23,England - Premier League
43121,Kelvin Davis,Southampton,25,England - Premier League
43591,Marvin Emnes,Swansea City,26,England - Premier League
43627,Jordi Gómez García-Penche,Sunderland,41,England - Premier League
43695,Brede Hangeland,Crystal Palace,31,England - Premier League
43757,Yoan Gouffran,Newcastle United,37,England - Premier League
45014,Tokelo Anthony Rantie,AFC Bournemouth,28,England - Premier League
45389,Thomas Robson,Sunderland,41,England - Premier League
48634,"Charles N""Zogbia",Aston Villa,59,England - Premier League
50245,Marouane Chamakh,Crystal Palace,31,England - Premier League
128703,Dionatan do Nascimento Teixeira,Stoke City,30,England - Premier League
128704,Emmanuel Emenike,West Ham United,40,England - Premier League
129558,Tony Hibbert,Everton,29,England - Premier League
3034,Kamil Glik,Torino,241,Italy - Serie A
3112,Anton Ciprian Tătărușanu,Fiorentina,239,Italy - Serie A
3125,Danilo Fernando Avelar,Torino,241,Italy - Serie A
3145,Keita Baldé Diao,Lazio,236,Italy - Serie A
3167,Antonio Rüdiger,AS Roma,229,Italy - Serie A
3371,Mario Barwuah Balotelli,AC Milan,243,Italy - Serie A
3412,Assane Dioussé El Hadji,Empoli,290,Italy - Serie A
3434,Stevan Jovetić,Inter Milan,238,Italy - Serie A
3477,Álvaro Borja Morata Martín,Juventus,224,Italy - Serie A
3486,Fernando Llorente Torres,Juventus,224,Italy - Serie A
3531,Mohamed Salah,AS Roma,229,Italy - Serie A
3577,Molla Wagué,Udinese,230,Italy - Serie A
3579,Roberto Maximiliano Pereyra,Juventus,224,Italy - Serie A
3588,Wesley Hoedt,Lazio,236,Italy - Serie A
3660,Davide Zappacosta,Torino,241,Italy - Serie A
3742,Orestis Karnezis,Udinese,230,Italy - Serie A
3949,Manolo Gabbiadini,Napoli,227,Italy - Serie A
3951,Mario Lemina,Juventus,224,Italy - Serie A
3964,Marcos Alonso Mendoza,Fiorentina,239,Italy - Serie A
4369,Issa Cissokho,Genoa,233,Italy - Serie A
4407,Sanjin Prcić,Torino,241,Italy - Serie A
4709,Pontus Jansson,Torino,241,Italy - Serie A
5204,Bruno Miguel Borges Fernandes,Udinese,230,Italy - Serie A
5248,José Martín Cáceres Silva,Juventus,224,Italy - Serie A
5255,Matías Vecino Falero,Fiorentina,239,Italy - Serie A
5457,Ivan Strinić,Napoli,227,Italy - Serie A
5461,Šime Vrsaljko,Sassuolo,232,Italy - Serie A
5469,Marcelo Brozović,Inter Milan,238,Italy - Serie A
5472,Mario Mandžukić,Juventus,224,Italy - Serie A
5497,Gonzalo Gerardo Higuaín,Napoli,227,Italy - Serie A
5510,Lucas Rodrigo Biglia,Lazio,236,Italy - Serie A
5541,Stephan Lichtsteiner,Juventus,224,Italy - Serie A
5551,João Miranda de Souza Filho,Inter Milan,238,Italy - Serie A
5554,Blerim Džemaili,Genoa,233,Italy - Serie A
5558,Rafael Márquez Álvarez,Hellas Verona,226,Italy - Serie A
5566,Sami Khedira,Juventus,224,Italy - Serie A
5584,Giancarlo González Castro,Palermo,2256,Italy - Serie A
5587,Adem Ljajić,Inter Milan,238,Italy - Serie A
5589,Sergej Milinković-Savić,Lazio,236,Italy - Serie A
5605,Oscar Hiljemark,Palermo,2256,Italy - Serie A
5630,Dries Mertens,Napoli,227,Italy - Serie A
5660,Piotr Zieliński,Empoli,290,Italy - Serie A
5661,M''Baye Babacar Niang,AC Milan,243,Italy - Serie A
5663,Jakub Błaszczykowski,Fiorentina,239,Italy - Serie A
5669,Wojciech Szczęsny,AS Roma,229,Italy - Serie A
5675,Kalidou Koulibaly,Napoli,227,Italy - Serie A
5688,Carlos Arturo Bacca Ahumada,AC Milan,243,Italy - Serie A
5689,Juan Guillermo Cuadrado Bello,Juventus,224,Italy - Serie A
5717,Diego Sebastián Laxalt Suárez,Genoa,233,Italy - Serie A
5743,Paulo Bruno Exequiel Dybala,Juventus,224,Italy - Serie A
6305,Milan Badelj,Fiorentina,239,Italy - Serie A
6334,Luis Fernando Muriel Fruto,Sampdoria,234,Italy - Serie A
6358,Emil Krafth,Bologna,240,Italy - Serie A
6360,Cristian Eduardo Zapata Valencia,AC Milan,243,Italy - Serie A
6584,Simone Zaza,Juventus,224,Italy - Serie A
6585,Jeison Fabián Murillo Cerón,Inter Milan,238,Italy - Serie A
6589,Geoffrey Kondogbia,Inter Milan,238,Italy - Serie A
6590,Norberto Murara Neto,Juventus,224,Italy - Serie A
6593,Martín Montoya Torralbo,Inter Milan,238,Italy - Serie A
6636,Rodrigo Ely,AC Milan,243,Italy - Serie A
6686,Giampaolo Pazzini,Hellas Verona,226,Italy - Serie A
6719,Franco Damián Vázquez,Palermo,2256,Italy - Serie A
6729,Guilherme dos Santos Torres,Udinese,230,Italy - Serie A
6743,Manuel Rolando Iturra Urrutia,Udinese,230,Italy - Serie A
6754,David López Silva,Napoli,227,Italy - Serie A
6759,Roberto Soriano,Sampdoria,234,Italy - Serie A
6768,Diego López Rodríguez,AC Milan,243,Italy - Serie A
6822,Carlos Joaquín Correa,Sampdoria,234,Italy - Serie A
6830,Facundo Sebastián Roncaglia,Fiorentina,239,Italy - Serie A
6849,Lucas Digne,AS Roma,229,Italy - Serie A
6859,Nicola Sansone,Sassuolo,232,Italy - Serie A
6894,Ezequiel Muñoz,Genoa,233,Italy - Serie A
6940,Kwadwo Asamoah,Juventus,224,Italy - Serie A
6941,Jasmin Kurtič,Atalanta,228,Italy - Serie A
6943,Andrea Barzagli,Juventus,224,Italy - Serie A
6944,Mattia De Sciglio,AC Milan,243,Italy - Serie A
6945,Alex Sandro Lobo Silva,Juventus,224,Italy - Serie A
6947,Miralem Pjanić,AS Roma,229,Italy - Serie A
6949,Gianluigi Buffon,Juventus,224,Italy - Serie A
6950,Alberto Paloschi,Chievo,231,Italy - Serie A
6952,Alberto Grassi,Atalanta,228,Italy - Serie A
6953,Daniele Rugani,Juventus,224,Italy - Serie A
6954,Giorgio Chiellini,Juventus,224,Italy - Serie A
6962,Radja Nainggolan,AS Roma,229,Italy - Serie A
6963,Lorenzo Pellegrini,Sassuolo,232,Italy - Serie A
6964,Alessandro Florenzi,AS Roma,229,Italy - Serie A
6965,Bruno da Silva Peres,Torino,241,Italy - Serie A
6969,Juan Guilherme Nunes Jesus,Inter Milan,238,Italy - Serie A
6973,Edin Džeko,AS Roma,229,Italy - Serie A
6980,Kevin Strootman,AS Roma,229,Italy - Serie A
6984,Danilo D''Ambrosio,Inter Milan,238,Italy - Serie A
6987,Mauro Emanuel Icardi Rivero,Inter Milan,238,Italy - Serie A
6991,Etrit Berisha,Lazio,236,Italy - Serie A
6992,Andrea Masiello,Atalanta,228,Italy - Serie A
6994,Marten de Roon,Atalanta,228,Italy - Serie A
6997,Borja Valero Iglesias,Fiorentina,239,Italy - Serie A
6999,Davide Santon,Inter Milan,238,Italy - Serie A
7001,Samir Handanovič,Inter Milan,238,Italy - Serie A
7002,Rafael Tolói,Atalanta,228,Italy - Serie A
7006,Alejandro Darío Gómez,Atalanta,228,Italy - Serie A
7009,Édgar Osvaldo Barreto Cáceres,Sampdoria,234,Italy - Serie A
7013,Stefano Sturaro,Juventus,224,Italy - Serie A
7017,Duván Esteban Zapata Banguera,Udinese,230,Italy - Serie A
7018,Emiliano Viviano,Sampdoria,234,Italy - Serie A
7019,Matías Agustín Silvestre,Sampdoria,234,Italy - Serie A
7024,Jorge Luiz Frello Filho,Napoli,227,Italy - Serie A
7025,Marek Hamšík,Napoli,227,Italy - Serie A
7026,Giacomo Bonaventura,AC Milan,243,Italy - Serie A
7027,Christian Maggio,Napoli,227,Italy - Serie A
7028,José Manuel Reina Páez,Napoli,227,Italy - Serie A
7029,José María Callejón Bueno,Napoli,227,Italy - Serie A
7030,Raúl Albiol i Tortajada,Napoli,227,Italy - Serie A
7031,Elseid Hysaj,Napoli,227,Italy - Serie A
7032,Davide Calabria,AC Milan,243,Italy - Serie A
7033,Nikola Kalinić,Fiorentina,239,Italy - Serie A
7035,Allan Marques Loureiro,Napoli,227,Italy - Serie A
7037,Lorenzo Insigne,Napoli,227,Italy - Serie A
7041,Nicola Rigoni,Chievo,231,Italy - Serie A
7042,Ivan Radovanović,Chievo,231,Italy - Serie A
7043,Roberto Inglese,Chievo,231,Italy - Serie A
7045,Valter Birsa,Chievo,231,Italy - Serie A
7046,Perparim Hetemaj,Chievo,231,Italy - Serie A
7048,Konstantinos Manolas,AS Roma,229,Italy - Serie A
7049,Lucas Nahuel Castro,Chievo,231,Italy - Serie A
7050,Fabrizio Cacciatore,Chievo,231,Italy - Serie A
7051,Daniele De Rossi,AS Roma,229,Italy - Serie A
7052,Alessandro Gamberini,Chievo,231,Italy - Serie A
7054,Manuel Pucciarelli,Empoli,290,Italy - Serie A
7055,Stefano Sorrentino,Palermo,2256,Italy - Serie A
7056,Nenad Tomović,Fiorentina,239,Italy - Serie A
7079,Kamil Wilczek,Carpi,1683,Italy - Serie A
7107,Danilo Cataldi,Lazio,236,Italy - Serie A
7109,Matteo Politano,Sassuolo,232,Italy - Serie A
7113,Simone Missiroli,Sassuolo,232,Italy - Serie A
7114,Gaetano Letizia,Carpi,1683,Italy - Serie A
7118,Federico Peluso,Sassuolo,232,Italy - Serie A
7119,Francesco Acerbi,Sassuolo,232,Italy - Serie A
7120,Claud Adjapong,Sassuolo,232,Italy - Serie A
7123,Gianluca Pegolo,Sassuolo,232,Italy - Serie A
7125,Khouma El Hadji Babacar,Fiorentina,239,Italy - Serie A
7127,Francesco Magnanelli,Sassuolo,232,Italy - Serie A
7131,Domenico Berardi,Sassuolo,232,Italy - Serie A
7132,Andrea Consigli,Sassuolo,232,Italy - Serie A
7139,Josip Iličić,Fiorentina,239,Italy - Serie A
7141,Giuseppe Rossi,Fiorentina,239,Italy - Serie A
7142,Luca Rossettini,Bologna,240,Italy - Serie A
7145,Darko Lazović,Genoa,233,Italy - Serie A
7146,Goran Pandev,Genoa,233,Italy - Serie A
7147,Andrea Bertolacci,AC Milan,243,Italy - Serie A
7148,Mattia Perin,Genoa,233,Italy - Serie A
7149,Marco Benassi,Torino,241,Italy - Serie A
7150,Riccardo Saponara,Empoli,290,Italy - Serie A
7151,Mário Rui Silva Duarte,Empoli,290,Italy - Serie A
7155,Vincent Laurini,Empoli,290,Italy - Serie A
7157,Marco Sportiello,Atalanta,228,Italy - Serie A
7160,Lorenzo Tonelli,Empoli,290,Italy - Serie A
7164,Ibrahima Mbaye,Bologna,240,Italy - Serie A
7165,Rodrigo Sebastián Palacio,Inter Milan,238,Italy - Serie A
7166,Riccardo Montolivo,AC Milan,243,Italy - Serie A
7168,Andrea Poli,AC Milan,243,Italy - Serie A
7169,Adam Masina,Bologna,240,Italy - Serie A
7172,Simone Romagnoli,Carpi,1683,Italy - Serie A
7173,Leonardo Bonucci,Juventus,224,Italy - Serie A
7174,Antonio Mirante,Bologna,240,Italy - Serie A
7175,Erick Antonio Pulgar Farfán,Bologna,240,Italy - Serie A
7176,Sebastian De Maio,Genoa,233,Italy - Serie A
7457,Gregoire Defrel,Sassuolo,232,Italy - Serie A
7458,Alessio Romagnoli,AC Milan,243,Italy - Serie A
7460,Isaac Cofie,Carpi,1683,Italy - Serie A
7462,Aleandro Rosi,Frosinone,291,Italy - Serie A
7463,Ignazio Abate,AC Milan,243,Italy - Serie A
7464,Cristian Daniel Ansaldi,Genoa,233,Italy - Serie A
7465,Daniele Baselli,Torino,241,Italy - Serie A
7467,Nicolás Andrés Burdisso,Genoa,233,Italy - Serie A
7468,Iago Falqué Silva,AS Roma,229,Italy - Serie A
7470,Joel Chukwuma Obi,Torino,241,Italy - Serie A
7471,Andrea Belotti,Torino,241,Italy - Serie A
7473,Lorenzo De Silvestri,Sampdoria,234,Italy - Serie A
7474,Afriyie Acquah,Torino,241,Italy - Serie A
7475,Tomás Eduardo Rincón Hernández,Genoa,233,Italy - Serie A
7476,Emiliano Moretti,Torino,241,Italy - Serie A
7479,Cristian Molinaro,Torino,241,Italy - Serie A
7694,Rômulo Souza Orestes Caldeira,Hellas Verona,226,Italy - Serie A
7695,Samuel Souprayen,Hellas Verona,226,Italy - Serie A
7698,Joseph Alfred Duncan,Sassuolo,232,Italy - Serie A
7699,Daniele Verde,Frosinone,291,Italy - Serie A
7701,Franco Zuculini,Bologna,240,Italy - Serie A
7704,Alex Ferrari,Bologna,240,Italy - Serie A
7705,Mohamed Salim Fares,Hellas Verona,226,Italy - Serie A
7769,Federico Mattiello,Chievo,231,Italy - Serie A
7770,Federico Viviani,Hellas Verona,226,Italy - Serie A
7771,Dario Dainelli,Chievo,231,Italy - Serie A
7773,Federico Bonazzoli,Sampdoria,234,Italy - Serie A
7775,Emanuele Giaccherini,Bologna,240,Italy - Serie A
7776,Antonio Candreva,Lazio,236,Italy - Serie A
7777,Federico Bernardeschi,Fiorentina,239,Italy - Serie A
7778,Ştefan Daniel Radu,Lazio,236,Italy - Serie A
7785,Senad Lulić,Lazio,236,Italy - Serie A
7787,Stefan de Vrij,Lazio,236,Italy - Serie A
7792,Giuseppe Pezzella,Palermo,2256,Italy - Serie A
7793,Kevin Lasagna,Carpi,1683,Italy - Serie A
7796,Silvan Widmer,Udinese,230,Italy - Serie A
7799,Danilo Larangeira,Udinese,230,Italy - Serie A
7803,Albano Benjamín Bizzarri,Chievo,231,Italy - Serie A
7804,Alberto Brignoli,Sampdoria,234,Italy - Serie A
7805,Stipe Perica,Udinese,230,Italy - Serie A
7852,Tim Matavž,Genoa,233,Italy - Serie A
7949,Artur Ioniţă,Hellas Verona,226,Italy - Serie A
7952,Simone Padoin,Juventus,224,Italy - Serie A
7961,Leandro Castán da Silva,AS Roma,229,Italy - Serie A
7965,Lorenzo Crisetig,Bologna,240,Italy - Serie A
7966,Filip Helander,Hellas Verona,226,Italy - Serie A
8093,Diego Falcinelli,Sassuolo,232,Italy - Serie A
8102,Edoardo Goldaniga,Palermo,2256,Italy - Serie A
8103,Mattia Destro,Bologna,240,Italy - Serie A
8104,Vassilis Torosidis,AS Roma,229,Italy - Serie A
8172,Felipe Anderson Pereira Gomes,Lazio,236,Italy - Serie A
8173,Marco Parolo,Lazio,236,Italy - Serie A
8180,Leonardo Pavoletti,Genoa,233,Italy - Serie A
8184,Marco D''Alessandro,Atalanta,228,Italy - Serie A
8190,Patricio Gabarrón Gil,Lazio,236,Italy - Serie A
8191,Ali Adnan Kadhim Al Tameemi,Udinese,230,Italy - Serie A
8193,Maximiliano Gastón López,Torino,241,Italy - Serie A
8194,Mirko Valdifiori,Napoli,227,Italy - Serie A
8272,Cyril Théréau,Udinese,230,Italy - Serie A
8274,Pierluigi Gollini,Hellas Verona,226,Italy - Serie A
8275,Davide Astori,Fiorentina,239,Italy - Serie A
8280,Godfred Donsah,Bologna,240,Italy - Serie A
8284,Amadou Diawara,Bologna,240,Italy - Serie A
8294,Claudio Marchisio,Juventus,224,Italy - Serie A
8296,Alessandro Matri,Lazio,236,Italy - Serie A
8420,Luca Cigarini,Atalanta,228,Italy - Serie A
8421,Matteo Bianchetti,Hellas Verona,226,Italy - Serie A
8423,Pedro Miguel Almeida Lopes Pereira,Sampdoria,234,Italy - Serie A
8443,Dušan Basta,Lazio,236,Italy - Serie A
8459,Edson Braafheid,Lazio,236,Italy - Serie A
8552,Robin Quaison,Palermo,2256,Italy - Serie A
8644,Sergio Pellissier,Chievo,231,Italy - Serie A
8645,Massimo Gobbi,Chievo,231,Italy - Serie A
8653,José Mauri,AC Milan,243,Italy - Serie A
8657,Andrea Conti,Atalanta,228,Italy - Serie A
8661,Daniel Pavlovic,Frosinone,291,Italy - Serie A
8664,Andrea Costa,Empoli,290,Italy - Serie A
8792,Mattia Zaccagni,Hellas Verona,226,Italy - Serie A
8847,Santiago Juan Gentiletti Selak,Lazio,236,Italy - Serie A
8848,Paolo Cannavaro,Sassuolo,232,Italy - Serie A
8849,Domenico Maietta,Bologna,240,Italy - Serie A
8851,Saphir Sliti Taïder,Bologna,240,Italy - Serie A
8852,Thomas Heurtaux,Udinese,230,Italy - Serie A
8873,Marios Oikonomou,Bologna,240,Italy - Serie A
8874,Luca Antonelli,AC Milan,243,Italy - Serie A
8876,Faouzi Ghoulam,Napoli,227,Italy - Serie A
8877,Boštjan Cesar,Chievo,231,Italy - Serie A
9884,Niklas Moisander,Sampdoria,234,Italy - Serie A
9887,Rafael de Andrade Bittencourt Pinheiro,Hellas Verona,226,Italy - Serie A
9898,Aleksandar Tonev,Frosinone,291,Italy - Serie A
9903,Yussif Raman Chibsah,Frosinone,291,Italy - Serie A
9939,Maurício dos Santos Nascimento,Lazio,236,Italy - Serie A
9940,Armando Izzo,Genoa,233,Italy - Serie A
10030,Davide Biondini,Sassuolo,232,Italy - Serie A
10031,Marcello Gazzola,Sassuolo,232,Italy - Serie A
10032,Achraf Lazaar,Palermo,2256,Italy - Serie A
10033,Luca Antei,Sassuolo,232,Italy - Serie A
10530,Jules Olivier Ntcham,Genoa,233,Italy - Serie A
10736,Vlad Iulian Chiricheș,Napoli,227,Italy - Serie A
10881,Diogo José Rosário Gomes Figueiras,Genoa,233,Italy - Serie A
11183,Alex Nicolao Telles,Inter Milan,238,Italy - Serie A
11339,Paweł Wszołek,Hellas Verona,226,Italy - Serie A
11342,Eros Pisano,Hellas Verona,226,Italy - Serie A
11426,Andrea Seculin,Chievo,231,Italy - Serie A
11427,Filip Đorđević,Lazio,236,Italy - Serie A
11494,Luca Siligardi,Hellas Verona,226,Italy - Serie A
11497,Jonathan Ludovic Biabiany,Inter Milan,238,Italy - Serie A
11499,Riccardo Gagliolo,Carpi,1683,Italy - Serie A
11502,Antonio Di Gaudio,Carpi,1683,Italy - Serie A
11508,Łukasz Skorupski,Empoli,290,Italy - Serie A
11512,Rade Krunić,Empoli,290,Italy - Serie A
11516,Manuel Pasqual,Fiorentina,239,Italy - Serie A
11519,Antonino La Gumina,Palermo,2256,Italy - Serie A
11602,Raffaele Maiello,Empoli,290,Italy - Serie A
11608,Danilo Soddimo,Frosinone,291,Italy - Serie A
11643,Riccardo Meggiorini,Chievo,231,Italy - Serie A
11672,Samuele Longo,Frosinone,291,Italy - Serie A
11722,Boukary Dramé,Atalanta,228,Italy - Serie A
11729,Luca Rizzo,Bologna,240,Italy - Serie A
12475,Angelo Esmael da Costa Júnior,Bologna,240,Italy - Serie A
12491,Federico Marchetti,Lazio,236,Italy - Serie A
12619,Josef Alexander Martínez Mencia,Torino,241,Italy - Serie A
12759,Maximiliano Nicol Moralez,Atalanta,228,Italy - Serie A
13613,Daniel Ciofani,Frosinone,291,Italy - Serie A
15161,Alexander Merkel,Udinese,230,Italy - Serie A
15318,Lazaros Christodoulopoulos,Sampdoria,234,Italy - Serie A
15780,Francesco Totti,AS Roma,229,Italy - Serie A
15818,Gervais Lombe Yao Kouassi,AS Roma,229,Italy - Serie A
15959,Nenad Krstičić,Sampdoria,234,Italy - Serie A
16202,Nikola Maksimović,Torino,241,Italy - Serie A
16308,Leandro Daniel Paredes,Empoli,290,Italy - Serie A
16453,Gary Alexis Medel Soto,Inter Milan,238,Italy - Serie A
16495,Omar El Kaddouri,Napoli,227,Italy - Serie A
16586,Fernando Lucas Martins,Sampdoria,234,Italy - Serie A
17520,Federico Barba,Empoli,290,Italy - Serie A
18027,Matteo Brighi,Bologna,240,Italy - Serie A
18028,Levan Mchedlidze,Empoli,290,Italy - Serie A
18946,Paul-José M''Poku Ebunge,Chievo,231,Italy - Serie A
19286,Miroslav Klose,Lazio,236,Italy - Serie A
19299,Maicon Douglas Sisenando,AS Roma,229,Italy - Serie A
19846,Antonio Di Natale,Udinese,230,Italy - Serie A
19850,Antonio Cassano,Sampdoria,234,Italy - Serie A
20004,Paul Pogba,Juventus,224,Italy - Serie A
20008,Patrice Evra,Juventus,224,Italy - Serie A
20043,Norbert Gyömbér,AS Roma,229,Italy - Serie A
20057,Nigel de Jong,AC Milan,243,Italy - Serie A
20169,Seydou Kéita,AS Roma,229,Italy - Serie A
20252,Luca Toni,Hellas Verona,226,Italy - Serie A
20289,Philippe Mexès,AC Milan,243,Italy - Serie A
20300,Jérémy Ménez,AC Milan,243,Italy - Serie A
20561,Antonio Nocerino,AC Milan,243,Italy - Serie A
20636,Mirko Gori,Frosinone,291,Italy - Serie A
20637,Salih Uçan,AS Roma,229,Italy - Serie A
20970,Nicolás Ignacio Castillo Mora,Frosinone,291,Italy - Serie A
21272,Luiz Adriano de Souza da Silva,AC Milan,243,Italy - Serie A
22041,Marko Livaja,Empoli,290,Italy - Serie A
22271,Salvador Ichazo Fernández,Torino,241,Italy - Serie A
22822,Alejandro Miguel Rodriguez,Sampdoria,234,Italy - Serie A
22828,Ricardo Kishna,Lazio,236,Italy - Serie A
23324,Nicolas Sebastian Frey,Chievo,231,Italy - Serie A
23329,Abdelhamid El Kaoutari,Palermo,2256,Italy - Serie A
23349,Paolo Sammarco,Frosinone,291,Italy - Serie A
23470,Luca Paganini,Frosinone,291,Italy - Serie A
23488,Mario Suárez Mata,Fiorentina,239,Italy - Serie A
23846,Uroš Đurđević,Palermo,2256,Italy - Serie A
23987,Rey Manaj,Inter Milan,238,Italy - Serie A
24061,Aljaž Struna,Palermo,2256,Italy - Serie A
24235,Federico Dionisi,Frosinone,291,Italy - Serie A
24683,Diego Ángel Capel Trinidad,Genoa,233,Italy - Serie A
24722,Emmanuel Agyemang-Badu,Udinese,230,Italy - Serie A
25116,Edenílson Andrade dos Santos,Udinese,230,Italy - Serie A
25931,Gonzalo Javier Rodríguez,Fiorentina,239,Italy - Serie A
25954,Enzo Maresca,Palermo,2256,Italy - Serie A
26192,Matías Ariel Fernández Fernández,Fiorentina,239,Italy - Serie A
26197,Christian Abbiati,AC Milan,243,Italy - Serie A
26442,Boško Janković,Hellas Verona,226,Italy - Serie A
26683,Abdoulay Konko,Lazio,236,Italy - Serie A
26707,Juan Pablo Carrizo,Inter Milan,238,Italy - Serie A
26827,Ravel Morrison,Lazio,236,Italy - Serie A
27044,Marco Antônio De Mattos Filho,Udinese,230,Italy - Serie A
27328,Alexander Farnerud,Torino,241,Italy - Serie A
27853,Mauro Matías Zárate,Fiorentina,239,Italy - Serie A
27949,Juan Manuel Iturbe Arévalo,AS Roma,229,Italy - Serie A
28066,Marcelo Alejandro Estigarribia Balmori,Atalanta,228,Italy - Serie A
28289,Gastón Alexis Silva Perdomo,Torino,241,Italy - Serie A
28442,Matteo Fedele,Carpi,1683,Italy - Serie A
30512,Aleksandar Trajkovski,Palermo,2256,Italy - Serie A
30704,Gastón Brugman,Palermo,2256,Italy - Serie A
30735,Mato Jajalo,Palermo,2256,Italy - Serie A
30745,Daniele Gastaldello,Bologna,240,Italy - Serie A
30767,Gabriel Vasconelos Ferreira,Napoli,227,Italy - Serie A
30769,Andrea Rispoli,Palermo,2256,Italy - Serie A
30770,Filippo Falco,Bologna,240,Italy - Serie A
30772,Panagiotis Tachtsidis,Genoa,233,Italy - Serie A
30829,Lorenzo Lollo,Carpi,1683,Italy - Serie A
30830,Luca Lezzerini,Fiorentina,239,Italy - Serie A
30911,Robert Gucher,Frosinone,291,Italy - Serie A
30927,Massimiliano Carlini,Frosinone,291,Italy - Serie A
30928,Roberto Vitiello,Palermo,2256,Italy - Serie A
30941,Karim Laribi,Sassuolo,232,Italy - Serie A
31172,Luca Bittante,Empoli,290,Italy - Serie A
31231,Davide Brivio,Atalanta,228,Italy - Serie A
31335,Giuseppe Panico,Genoa,233,Italy - Serie A
31383,Nikola Ninković,Chievo,231,Italy - Serie A
31488,Vangelis Moras,Hellas Verona,226,Italy - Serie A
