player_id,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate
40427,,,,,,,,35.59,37.26,38.89,52.43,,86.6,73.9,,36.78,,60.8,,16.11,29.24,15.89,90.12,34.07,,,,,,,,,93.53,,,
40945,,,,,,,,58.31,59.4,29.27,35.9,,52.9,34.22,,55.43,,70.49,,59.5,39.25,19.3,4.82,45.48,,,,,,,,,55.12,,,
45590,,,,,,,,60.92,8.3,5.16,64.94,,19.98,11.43,,4.97,,60.8,,46.11,89.81,45.55,26.68,29.94,,,,,,,,,17.63,,,
46670,,,,,,,,63.19,77.77,54.12,34.09,,63.89,39.0,,81.39,,10.95,,13.42,68.69,57.24,60.28,69.13,,,,,,,,,58.36,,,
174418,,,,,,,,23.48,23.48,25.07,47.79,,33.85,28.02,,22.88,,31.39,,63.9,92.88,20.4,14.19,22.84,,,,,,,,,85.39,,,
387847,,,,,,,,77.83,29.93,15.15,24.87,,39.4,37.45,,30.34,,64.38,,73.21,97.76,53.51,75.81,73.78,,,,,,,,,100.0,,,
3164,,,,,,,,43.7,32.98,15.15,15.49,,22.5,52.99,,31.65,,42.47,,72.0,42.53,18.34,48.82,40.11,,,,,,,,,66.41,,,
3197,,,,,,,,68.53,55.22,35.24,56.38,,36.47,70.55,,52.21,,37.34,,17.81,63.43,43.07,77.78,61.08,,,,,,,,,45.9,,,
3502,,,,,,,,61.63,51.76,50.33,91.65,,61.44,73.64,,56.22,,56.29,,46.11,67.89,4.69,66.07,67.91,,,,,,,,,91.25,,,
3774,,,,,,,,48.79,23.48,75.0,75.99,,75.01,54.67,,19.87,,73.14,,75.86,69.39,17.06,91.08,38.84,,,,,,,,,44.46,,,
3959,,,,,,,,71.18,46.09,35.24,51.08,,12.53,51.87,,49.64,,60.8,,29.14,76.02,33.74,25.08,74.49,,,,,,,,,37.19,,,
4174,,,,,,,,65.11,25.08,22.24,75.18,,41.71,48.13,,25.07,,10.95,,56.16,36.84,11.38,44.6,64.43,,,,,,,,,26.66,,,
5244,,,,,,,,64.36,17.54,46.87,27.09,,39.4,61.64,,19.87,,56.29,,16.86,13.92,33.74,61.6,70.07,,,,,,,,,28.78,,,
5467,,,,,,,,48.79,86.03,67.47,48.17,,39.4,37.45,,90.47,,42.47,,60.93,78.31,41.9,43.08,58.18,,,,,,,,,46.96,,,
5537,,,,,,,,11.1,12.12,45.51,90.21,,52.9,66.49,,13.52,,37.34,,57.37,69.39,70.92,76.61,14.48,,,,,,,,,96.82,,,
5572,,,,,,,,54.4,72.87,50.33,92.33,,51.41,88.55,,74.91,,47.8,,22.5,19.38,25.23,94.6,58.18,,,,,,,,,79.37,,,
5578,,,,,,,,66.11,10.47,20.46,85.18,,87.92,82.45,,11.61,,10.95,,8.45,10.27,17.06,99.59,71.16,,,,,,,,,75.3,,,
5579,,,,,,,,64.36,41.91,10.74,50.3,,81.74,100.0,,45.03,,10.95,,0.21,25.3,67.85,100.0,70.07,,,,,,,,,71.96,,,
6322,,,,,,,,12.09,19.4,18.79,36.18,,31.85,54.05,,16.47,,10.95,,57.01,72.37,8.21,53.32,10.41,,,,,,,,,52.84,,,
6359,,,,,,,,14.25,21.72,11.37,51.78,,5.59,23.44,,20.98,,52.1,,27.92,49.5,15.89,46.88,15.16,,,,,,,,,56.8,,,
6924,,,,,,,,17.98,40.87,63.36,54.19,,1.86,13.09,,38.78,,47.8,,19.01,18.49,63.44,56.76,16.2,,,,,,,,,19.59,,,
7016,,,,,,,,100.0,66.27,57.48,83.67,,75.01,71.99,,71.01,,60.8,,26.1,31.04,12.65,62.82,100.0,,,,,,,,,94.14,,,
8216,,,,,,,,15.29,50.78,38.89,44.91,,75.01,78.94,,49.64,,10.95,,35.64,76.61,23.09,74.33,14.88,,,,,,,,,59.63,,,
8220,,,,,,,,29.43,5.16,20.46,72.5,,85.28,97.27,,3.89,,31.39,,4.75,25.69,7.0,84.15,24.33,,,,,,,,,80.58,,,
8221,,,,,,,,29.43,25.65,59.37,80.1,,29.33,43.42,,26.76,,10.95,,29.62,51.69,58.65,48.59,29.94,,,,,,,,,35.19,,,
8244,,,,,,,,54.7,71.27,15.15,83.67,,27.02,64.39,,71.7,,37.34,,19.37,31.63,30.95,79.18,49.5,,,,,,,,,51.17,,,
8270,,,,,,,,27.47,56.67,21.61,53.48,,49.62,50.61,,52.21,,10.95,,24.72,26.29,68.88,73.53,21.42,,,,,,,,,65.98,,,
8313,,,,,,,,84.37,90.51,5.58,5.46,,44.65,6.57,,87.95,,10.95,,50.54,79.19,77.61,21.33,72.85,,,,,,,,,46.63,,,
8318,,,,,,,,53.1,52.54,4.52,14.09,,55.46,57.93,,57.02,,10.95,,52.14,68.69,10.07,73.81,61.08,,,,,,,,,60.2,,,
8395,,,,,,,,66.74,25.08,16.19,29.37,,57.7,66.07,,22.88,,75.68,,30.45,67.89,25.23,80.42,55.23,,,,,,,,,72.81,,,
8405,,,,,,,,50.19,57.55,17.54,26.09,,19.98,9.75,,57.02,,31.39,,53.31,61.27,44.45,24.46,47.46,,,,,,,,,73.95,,,
8516,,,,,,,,56.39,43.04,61.99,97.72,,60.47,70.25,,45.9,,10.95,,31.18,50.6,30.95,72.86,63.81,,,,,,,,,90.15,,,
8559,,,,,,,,51.66,42.47,71.83,93.41,,36.47,65.73,,43.85,,31.39,,51.65,72.37,46.21,70.68,52.01,,,,,,,,,65.35,,,
8570,,,,,,,,98.89,28.85,34.09,74.04,,12.53,63.82,,33.28,,70.49,,34.9,46.82,26.95,37.65,98.95,,,,,,,,,58.62,,,
8573,,,,,,,,57.85,71.84,61.47,65.82,,64.96,28.32,,67.7,,42.47,,27.65,85.4,47.28,55.72,41.08,,,,,,,,,25.91,,,
8580,,,,,,,,70.51,55.22,8.01,32.23,,29.33,55.1,,52.21,,10.95,,62.24,33.14,33.74,54.28,62.47,,,,,,,,,55.72,,,
8678,,,,,,,,92.14,69.78,55.49,89.25,,39.4,21.46,,66.8,,10.95,,51.02,56.27,23.09,23.87,83.96,,,,,,,,,24.47,,,
8812,,,,,,,,53.1,29.93,34.09,87.92,,49.62,40.29,,34.38,,67.54,,21.97,52.39,43.07,25.99,61.08,,,,,,,,,83.15,,,
8814,,,,,,,,26.54,59.4,58.54,45.63,,51.41,62.52,,63.78,,10.95,,20.91,84.61,43.07,46.65,33.34,,,,,,,,,82.78,,,
8815,,,,,,,,59.94,63.07,38.89,72.01,,24.71,42.25,,68.39,,42.47,,66.11,63.43,35.56,57.74,66.46,,,,,,,,,59.88,,,
8828,,,,,,,,34.35,47.58,22.87,38.94,,19.98,59.49,,49.64,,47.8,,39.43,66.48,43.07,63.07,37.38,,,,,,,,,50.84,,,
8829,,,,,,,,43.09,66.94,24.44,27.9,,33.85,32.22,,69.26,,10.95,,56.64,85.01,60.72,75.39,43.25,,,,,,,,,53.63,,,
8900,,,,,,,,66.74,88.19,0.21,0.21,,1.86,21.86,,85.24,,10.95,,83.31,73.36,49.31,11.89,55.23,,,,,,,,,13.52,,,
8956,,,,,,,,30.63,53.57,7.18,38.94,,1.86,33.67,,54.32,,10.95,,62.56,90.57,64.3,50.06,29.94,,,,,,,,,40.24,,,
8965,,,,,,,,46.44,68.18,27.07,87.92,,54.18,12.76,,72.68,,31.39,,22.87,46.82,71.57,13.0,54.22,,,,,,,,,25.37,,,
9106,,,,,,,,58.67,18.32,22.87,33.19,,41.71,26.25,,18.17,,47.8,,69.5,54.4,53.51,27.17,58.18,,,,,,,,,46.42,,,
9217,,,,,,,,44.84,39.22,27.07,36.6,,59.29,0.21,,37.68,,88.25,,66.66,69.99,12.65,15.23,41.08,,,,,,,,,12.86,,,
9363,,,,,,,,37.41,73.8,21.61,19.79,,17.15,49.8,,73.65,,10.95,,56.64,90.96,81.4,64.99,34.76,,,,,,,,,21.8,,,
9396,,,,,,,,49.93,37.26,12.84,15.83,,22.5,47.85,,35.77,,10.95,,76.12,93.64,53.51,32.68,46.21,,,,,,,,,62.24,,,
9399,,,,,,,,87.1,81.85,27.91,61.07,,78.2,78.16,,82.37,,56.29,,12.2,45.44,26.29,54.82,83.96,,,,,,,,,56.08,,,
9404,,,,,,,,51.97,51.76,7.18,19.79,,31.85,2.73,,53.32,,10.95,,38.48,62.15,55.93,30.85,55.23,,,,,,,,,36.86,,,
11286,,,,,,,,31.84,51.76,44.14,89.25,,1.86,29.88,,49.64,,56.29,,58.58,81.73,43.07,14.45,27.45,,,,,,,,,16.96,,,
12327,,,,,,,,46.74,38.45,31.89,86.91,,19.98,64.39,,41.87,,37.34,,53.94,24.02,33.74,64.42,55.23,,,,,,,,,33.76,,,
13319,,,,,,,,65.53,28.85,28.54,43.58,,7.39,57.31,,25.07,,10.95,,23.82,34.15,25.23,26.94,47.84,,,,,,,,,87.99,,,
16534,,,,,,,,27.47,56.67,30.75,45.96,,24.71,51.61,,62.01,,10.95,,29.62,65.78,29.12,47.99,34.76,,,,,,,,,59.42,,,
23341,,,,,,,,6.24,22.6,31.89,21.38,,1.86,8.19,,25.07,,10.95,,26.1,55.2,12.65,13.44,9.5,,,,,,,,,64.64,,,
26791,,,,,,,,26.12,40.0,44.56,47.41,,14.94,46.71,,43.16,,10.95,,72.37,69.99,39.63,65.48,32.84,,,,,,,,,34.11,,,
35033,,,,,,,,62.78,44.8,11.37,24.35,,36.47,0.8,,48.01,,56.29,,72.0,86.74,36.94,16.49,68.72,,,,,,,,,0.21,,,
36359,,,,,,,,84.81,48.67,49.17,78.76,,7.39,45.19,,52.21,,10.95,,23.5,12.08,67.2,29.94,86.99,,,,,,,,,61.42,,,
38172,,,,,,,,36.69,46.09,36.91,43.58,,24.71,20.65,,49.64,,42.47,,75.54,17.03,59.96,10.08,44.23,,,,,,,,,32.88,,,
40468,,,,,,,,55.52,100.0,58.54,82.06,,12.53,38.12,,96.88,,47.8,,67.82,76.61,66.54,58.62,40.11,,,,,,,,,39.64,,,
40470,,,,,,,,59.01,30.91,36.18,64.94,,52.9,39.59,,24.06,,84.0,,28.24,73.95,2.55,27.69,37.1,,,,,,,,,28.32,,,
40543,,,,,,,,53.1,27.86,20.46,69.96,,33.85,36.01,,27.46,,64.38,,70.04,70.88,6.24,49.39,47.84,,,,,,,,,27.75,,,
51388,,,,,,,,80.81,83.65,25.49,78.76,,19.98,31.17,,83.7,,10.95,,68.24,54.4,47.28,64.06,76.47,,,,,,,,,50.35,,,
400614,,,,,,,,77.11,11.25,31.89,22.39,,36.47,32.63,,12.62,,56.29,,65.37,51.69,44.45,29.35,80.39,,,,,,,,,57.53,,,
9461,,,,,,,,38.71,43.61,80.43,75.18,,1.86,24.73,,46.6,,60.8,,86.69,77.32,54.48,40.98,46.21,,,,,,,,,77.71,,,
3160,,,,,,,38.09,,,81.54,,26.24,8.6,,,33.98,35.67,9.69,7.87,,,,5.67,58.23,9.02,,,,,,,,,,,
3292,,,,,,,75.43,,,65.82,,57.63,46.27,,,14.98,28.24,9.69,60.94,,,,4.41,26.97,73.87,,,,,,,,,,,
3610,,,,,,,84.97,,,56.36,,12.14,24.0,,,20.91,24.43,24.71,33.9,,,,11.47,90.8,70.56,,,,,,,,,,,
3637,,,,,,,69.07,,,86.14,,13.34,5.33,,,57.03,55.55,9.69,7.87,,,,26.32,44.91,27.24,,,,,,,,,,,
5203,,,,,,,97.96,,,21.53,,28.91,27.9,,,69.59,15.34,9.69,60.94,,,,46.16,65.86,15.54,,,,,,,,,,,
5539,,,,,,,84.37,,,92.12,,70.34,19.47,,,98.32,90.46,41.54,54.5,,,,43.21,72.01,38.17,,,,,,,,,,,
5574,,,,,,,98.77,,,59.15,,52.27,78.01,,,46.95,17.08,30.04,80.55,,,,70.34,88.4,25.52,,,,,,,,,,,
5582,,,,,,,58.29,,,69.32,,13.98,55.24,,,28.17,17.55,76.04,49.79,,,,30.29,76.15,7.86,,,,,,,,,,,
5671,,,,,,,51.96,,,57.26,,42.15,1.25,,,53.72,42.39,41.54,7.87,,,,1.51,50.65,26.79,,,,,,,,,,,
5737,,,,,,,49.52,,,22.9,,17.59,22.05,,,33.08,35.67,76.04,29.37,,,,28.47,80.54,5.36,,,,,,,,,,,
5741,,,,,,,90.41,,,35.45,,29.59,17.1,,,29.97,66.17,9.69,7.87,,,,15.82,14.88,14.15,,,,,,,,,,,
6384,,,,,,,55.67,,,45.83,,53.89,37.37,,,63.12,65.27,24.71,33.9,,,,77.73,43.56,67.61,,,,,,,,,,,
6389,,,,,,,51.65,,,71.76,,45.11,24.0,,,51.44,52.5,46.45,49.79,,,,46.89,73.55,26.28,,,,,,,,,,,
6396,,,,,,,35.46,,,63.44,,45.77,84.62,,,46.95,32.75,30.04,56.93,,,,85.9,61.72,75.63,,,,,,,,,,,
6580,,,,,,,51.33,,,33.32,,36.05,57.87,,,55.53,77.73,9.69,56.93,,,,32.28,48.98,51.55,,,,,,,,,,,
6599,,,,,,,35.79,,,65.82,,56.96,44.04,,,74.88,56.58,9.69,38.44,,,,59.12,51.95,37.13,,,,,,,,,,,
6622,,,,,,,49.12,,,55.03,,23.99,16.48,,,48.25,80.37,9.69,33.9,,,,15.21,47.35,36.76,,,,,,,,,,,
6633,,,,,,,53.51,,,80.88,,41.29,0.28,,,67.39,79.05,46.45,7.87,,,,14.66,89.18,27.61,,,,,,,,,,,
6671,,,,,,,50.06,,,98.51,,63.02,48.01,,,63.94,32.75,30.04,23.29,,,,70.64,37.92,56.29,,,,,,,,,,,
6712,,,,,,,26.42,,,79.21,,74.56,24.0,,,81.69,100.0,63.0,23.29,,,,35.69,63.28,58.78,,,,,,,,,,,
6733,,,,,,,64.55,,,55.69,,70.64,30.48,,,81.69,71.29,9.69,33.9,,,,51.64,70.52,31.94,,,,,,,,,,,
6736,,,,,,,61.86,,,48.53,,38.96,26.44,,,38.13,66.17,72.53,38.44,,,,19.12,89.82,54.8,,,,,,,,,,,
6745,,,,,,,59.23,,,59.15,,54.93,15.57,,,54.77,61.14,9.69,7.87,,,,28.88,62.33,67.98,,,,,,,,,,,
6751,,,,,,,77.44,,,59.96,,78.22,17.59,,,53.72,86.49,9.69,7.87,,,,37.84,30.44,38.82,,,,,,,,,,,
6758,,,,,,,37.57,,,45.83,,79.25,43.28,,,79.45,84.65,30.04,66.82,,,,9.67,61.12,11.32,,,,,,,,,,,
6764,,,,,,,37.04,,,62.92,,39.95,62.45,,,42.9,20.66,57.67,7.87,,,,55.54,47.71,87.16,,,,,,,,,,,
6771,,,,,,,58.63,,,31.33,,27.78,34.52,,,22.21,37.22,57.67,29.37,,,,55.89,26.46,35.86,,,,,,,,,,,
6775,,,,,,,34.04,,,67.57,,20.84,18.21,,,50.54,43.24,9.69,7.87,,,,67.95,44.43,60.0,,,,,,,,,,,
6796,,,,,,,68.62,,,68.66,,67.9,5.33,,,100.0,62.55,9.69,7.87,,,,39.1,74.7,64.64,,,,,,,,,,,
6867,,,,,,,45.02,,,83.94,,28.38,2.02,,,52.68,94.33,63.0,7.87,,,,42.88,45.47,35.04,,,,,,,,,,,
6899,,,,,,,36.15,,,70.33,,38.66,96.16,,,17.32,25.28,9.69,90.42,,,,72.65,72.56,57.2,,,,,,,,,,,
6929,,,,,,,87.38,,,26.08,,18.49,21.28,,,38.13,41.92,46.45,38.44,,,,6.65,24.04,24.34,,,,,,,,,,,
7154,,,,,,,81.38,,,65.82,,81.18,7.35,,,90.2,95.84,9.69,33.9,,,,7.21,76.58,36.22,,,,,,,,,,,
8234,,,,,,,29.85,,,87.88,,40.55,24.77,,,67.39,76.65,57.67,29.37,,,,54.92,67.1,53.84,,,,,,,,,,,
13107,,,,,,,35.01,,,60.62,,72.97,31.39,,,83.91,79.9,51.92,42.55,,,,22.48,35.02,30.13,,,,,,,,,,,
15805,,,,,,,76.68,,,76.7,,17.99,1.25,,,49.01,45.87,57.67,7.87,,,,7.96,97.13,50.31,,,,,,,,,,,
18398,,,,,,,27.37,,,73.96,,59.22,22.05,,,19.95,73.5,9.69,29.37,,,,39.65,18.43,25.07,,,,,,,,,,,
18925,,,,,,,64.05,,,38.67,,55.51,11.19,,,47.77,76.65,36.63,7.87,,,,24.59,71.1,51.55,,,,,,,,,,,
19431,,,,,,,41.63,,,68.66,,9.76,55.24,,,11.75,90.93,9.69,7.87,,,,65.41,23.26,33.49,,,,,,,,,,,
19668,,,,,,,91.5,,,95.8,,64.49,10.42,,,81.07,57.95,30.04,23.29,,,,31.57,55.85,48.03,,,,,,,,,,,
20669,,,,,,,74.95,,,75.45,,19.07,26.44,,,36.95,39.1,57.67,64.67,,,,60.15,28.21,29.68,,,,,,,,,,,
22819,,,,,,,77.02,,,79.73,,4.02,26.44,,,24.84,11.14,89.07,23.29,,,,67.34,66.48,53.05,,,,,,,,,,,
23806,,,,,,,48.66,,,38.67,,32.56,55.24,,,53.72,14.07,63.0,7.87,,,,40.56,46.61,52.06,,,,,,,,,,,
23970,,,,,,,39.57,,,34.65,,12.51,11.95,,,21.59,68.61,9.69,7.87,,,,14.08,11.59,30.67,,,,,,,,,,,
24149,,,,,,,42.75,,,48.53,,42.78,83.1,,,41.32,43.71,57.67,56.93,,,,66.54,92.04,33.12,,,,,,,,,,,
25707,,,,,,,45.37,,,64.11,,38.33,89.58,,,43.92,96.31,72.53,7.87,,,,76.6,77.83,21.08,,,,,,,,,,,
25881,,,,,,,50.06,,,59.96,,16.37,7.35,,,18.43,50.1,9.69,23.29,,,,21.38,61.72,4.68,,,,,,,,,,,
26607,,,,,,,54.34,,,52.13,,33.94,18.84,,,19.05,61.94,36.63,29.37,,,,11.8,39.51,13.42,,,,,,,,,,,
26848,,,,,,,62.59,,,42.94,,9.03,81.11,,,31.02,27.16,57.67,70.27,,,,81.57,71.7,55.7,,,,,,,,,,,
27122,,,,,,,40.72,,,64.11,,7.75,2.71,,,15.46,64.52,30.04,7.87,,,,19.89,34.52,23.17,,,,,,,,,,,
27346,,,,,,,71.36,,,57.26,,85.36,34.52,,,79.45,72.18,30.04,23.29,,,,5.06,49.8,55.25,,,,,,,,,,,
27526,,,,,,,33.18,,,83.04,,61.43,59.54,,,73.44,82.82,9.69,46.1,,,,29.98,51.47,100.0,,,,,,,,,,,
3037,,,,,,,94.79,,,53.18,,53.42,52.74,,,91.08,56.58,66.51,23.29,,,,10.34,75.85,74.55,,,,,,,,,,,
3054,,,,,,,85.73,,,58.21,,62.54,47.24,,,75.7,68.14,46.45,38.44,,,,61.59,48.98,42.77,,,,,,,,,,,
3087,,,,,,,79.52,,,4.97,,4.68,73.28,,,11.13,21.88,97.2,52.36,,,,62.9,64.71,28.23,,,,,,,,,,,
3098,,,,,,,65.0,,,36.26,,52.74,21.28,,,63.94,71.29,30.04,23.29,,,,31.23,54.47,72.34,,,,,,,,,,,
3272,,,,,,,75.73,,,35.45,,76.07,35.57,,,89.31,46.9,41.54,7.87,,,,49.75,36.77,39.78,,,,,,,,,,,
3277,,,,,,,44.69,,,85.62,,52.27,72.79,,,53.72,27.16,79.82,18.62,,,,34.79,21.22,45.4,,,,,,,,,,,
3344,,,,,,,79.08,,,33.32,,11.48,62.94,,,3.72,6.09,9.69,42.55,,,,54.56,33.2,31.57,,,,,,,,,,,
3381,,,,,,,82.84,,,40.66,,27.47,30.48,,,65.24,21.41,46.45,38.44,,,,36.54,53.36,64.14,,,,,,,,,,,
3437,,,,,,,95.13,,,88.64,,29.22,11.19,,,86.95,29.18,9.69,7.87,,,,27.22,77.46,64.14,,,,,,,,,,,
3464,,,,,,,74.21,,,50.94,,44.38,44.04,,,35.91,38.11,51.92,42.55,,,,2.57,78.79,72.8,,,,,,,,,,,
3478,,,,,,,61.53,,,26.08,,65.7,87.02,,,68.97,18.78,79.82,71.85,,,,100.0,31.71,37.67,,,,,,,,,,,
3517,,,,,,,74.59,,,28.63,,69.37,66.24,,,58.59,55.55,86.13,59.08,,,,73.03,41.64,81.24,,,,,,,,,,,
3600,,,,,,,93.85,,,71.09,,46.95,15.57,,,46.33,72.84,30.04,7.87,,,,25.18,37.26,43.14,,,,,,,,,,,
3607,,,,,,,82.2,,,16.91,,43.33,28.81,,,57.51,33.92,46.45,38.44,,,,20.79,52.71,14.15,,,,,,,,,,,
3626,,,,,,,30.63,,,50.28,,41.69,60.02,,,40.28,25.94,30.04,7.87,,,,53.13,64.71,9.82,,,,,,,,,,,
3633,,,,,,,62.22,,,30.52,,47.81,56.77,,,68.15,39.85,9.69,7.87,,,,81.57,51.0,41.05,,,,,,,,,,,
3636,,,,,,,26.93,,,11.78,,25.71,45.44,,,8.41,89.99,51.92,42.55,,,,68.62,14.88,71.63,,,,,,,,,,,
3665,,,,,,,43.98,,,8.32,,49.59,54.19,,,22.21,7.27,100.0,52.36,,,,52.33,32.81,61.52,,,,,,,,,,,
3897,,,,,,,43.68,,,53.18,,78.84,9.51,,,74.88,53.11,9.69,46.1,,,,24.12,33.63,44.95,,,,,,,,,,,
3961,,,,,,,60.93,,,100.0,,84.25,44.81,,,94.56,31.72,24.71,46.1,,,,12.57,42.06,89.86,,,,,,,,,,,
3967,,,,,,,45.83,,,55.69,,65.31,10.42,,,74.26,54.66,9.69,18.62,,,,15.51,57.02,49.44,,,,,,,,,,,
4346,,,,,,,87.72,,,27.41,,28.08,42.79,,,8.89,36.47,76.04,7.87,,,,49.05,98.38,59.49,,,,,,,,,,,
4631,,,,,,,91.12,,,80.88,,27.15,6.1,,,25.74,4.44,9.69,7.87,,,,12.14,29.53,40.6,,,,,,,,,,,
5475,,,,,,,97.61,,,51.61,,48.14,9.51,,,50.54,58.98,9.69,33.9,,,,25.18,33.95,51.05,,,,,,,,,,,
5489,,,,,,,25.97,,,78.44,,72.28,29.57,,,60.52,83.43,9.69,7.87,,,,56.35,23.26,38.17,,,,,,,,,,,
5685,,,,,,,58.94,,,20.31,,30.78,4.5,,,64.76,37.22,9.69,7.87,,,,21.76,42.35,69.94,,,,,,,,,,,
6631,,,,,,,87.03,,,24.37,,19.81,13.97,,,31.02,29.93,9.69,7.87,,,,22.81,10.37,1.78,,,,,,,,,,,
7780,,,,,,,71.77,,,47.16,,75.37,54.19,,,95.84,88.57,9.69,29.37,,,,76.93,60.67,49.44,,,,,,,,,,,
9452,,,,,,,33.18,,,66.62,,46.08,19.47,,,61.34,65.27,9.69,7.87,,,,53.79,51.47,68.69,,,,,,,,,,,
9463,,,,,,,72.1,,,19.22,,16.71,8.6,,,28.17,51.89,57.67,7.87,,,,9.11,37.26,44.58,,,,,,,,,,,
9625,,,,,,,82.84,,,36.92,,16.06,32.02,,,28.17,5.1,9.69,18.62,,,,48.29,40.98,60.64,,,,,,,,,,,
9649,,,,,,,66.07,,,44.89,,51.28,35.57,,,62.64,67.06,30.04,23.29,,,,18.13,36.44,22.07,,,,,,,,,,,
10956,,,,,,,70.98,,,29.86,,22.0,30.48,,,19.95,30.54,51.92,33.9,,,,56.94,20.1,0.28,,,,,,,,,,,
11386,,,,,,,86.02,,,9.92,,6.0,100.0,,,40.28,15.95,9.69,70.27,,,,89.04,100.0,83.26,,,,,,,,,,,
13846,,,,,,,18.28,,,84.61,,34.29,50.79,,,87.83,45.4,9.69,7.87,,,,60.54,86.92,61.52,,,,,,,,,,,
16003,,,,,,,92.7,,,83.94,,72.28,11.95,,,86.47,47.94,69.59,7.87,,,,4.11,81.71,41.95,,,,,,,,,,,
16181,,,,,,,53.93,,,47.16,,54.52,25.4,,,38.13,15.34,9.69,7.87,,,,28.01,69.64,5.36,,,,,,,,,,,
18414,,,,,,,79.98,,,9.92,,36.78,38.0,,,52.68,46.9,51.92,7.87,,,,87.06,18.82,62.81,,,,,,,,,,,
5255,,,,,,,88.18,,,21.53,,58.31,52.74,,,45.85,59.87,51.92,23.29,,,,44.49,40.28,19.14,,,,,,,,,,,
5510,,,,,,,80.42,,,72.56,,75.07,85.1,,,65.87,48.69,79.82,54.5,,,,65.77,46.97,91.0,,,,,,,,,,,
5554,,,,,,,52.34,,,12.44,,50.63,64.24,,,23.32,32.75,76.04,46.1,,,,18.77,12.98,16.61,,,,,,,,,,,
6305,,,,,,,83.96,,,58.21,,30.0,67.21,,,23.94,41.26,30.04,23.29,,,,69.03,14.88,38.82,,,,,,,,,,,
6577,,,,,,,67.03,,,9.92,,35.47,33.75,,,0.28,75.57,9.69,7.87,,,,26.81,79.39,53.84,,,,,,,,,,,
6994,,,,,,,44.38,,,64.77,,96.45,28.81,,,85.79,76.04,24.71,18.62,,,,42.55,67.89,28.77,,,,,,,,,,,
6997,,,,,,,83.47,,,5.49,,26.69,91.5,,,10.45,10.48,66.51,64.67,,,,53.44,39.93,32.61,,,,,,,,,,,
7024,,,,,,,90.79,,,67.57,,75.67,87.92,,,41.32,48.69,9.69,56.93,,,,93.21,57.62,53.84,,,,,,,,,,,
7041,,,,,,,57.8,,,22.9,,49.96,16.48,,,39.37,33.92,76.04,29.37,,,,50.37,38.55,46.67,,,,,,,,,,,
7042,,,,,,,54.7,,,11.25,,19.51,13.2,,,9.97,32.75,9.69,7.87,,,,46.89,68.58,48.65,,,,,,,,,,,
7051,,,,,,,92.7,,,13.49,,0.28,38.0,,,4.74,13.22,36.63,46.1,,,,74.83,55.85,2.95,,,,,,,,,,,
7127,,,,,,,67.7,,,44.12,,71.17,48.01,,,61.34,69.55,24.71,18.62,,,,83.79,82.92,93.93,,,,,,,,,,,
7147,,,,,,,63.31,,,20.31,,68.31,54.19,,,59.9,58.98,36.63,29.37,,,,33.79,54.08,62.81,,,,,,,,,,,
7166,,,,,,,60.49,,,72.56,,31.18,32.99,,,34.46,3.4,9.69,23.29,,,,76.24,74.17,97.41,,,,,,,,,,,
7460,,,,,,,26.42,,,42.94,,81.51,22.96,,,65.87,38.11,9.69,23.29,,,,37.37,80.88,60.64,,,,,,,,,,,
7475,,,,,,,78.69,,,31.33,,39.31,61.48,,,33.08,70.02,57.67,66.82,,,,40.56,60.01,76.5,,,,,,,,,,,
7770,,,,,,,43.37,,,71.76,,60.85,99.31,,,69.59,57.34,86.13,87.81,,,,85.13,53.36,80.79,,,,,,,,,,,
7949,,,,,,,53.07,,,37.58,,96.05,42.16,,,76.86,78.2,79.82,42.55,,,,0.28,73.86,22.81,,,,,,,,,,,
8284,,,,,,,70.57,,,58.21,,57.28,39.53,,,24.84,39.85,9.69,23.29,,,,41.04,30.44,69.4,,,,,,,,,,,
8294,,,,,,,88.58,,,54.12,,15.74,52.74,,,34.94,27.16,9.69,46.1,,,,63.28,60.67,66.26,,,,,,,,,,,
9903,,,,,,,38.45,,,7.79,,57.96,58.36,,,22.84,29.93,9.69,59.08,,,,13.75,43.1,76.13,,,,,,,,,,,
16308,,,,,,,57.08,,,26.08,,35.17,70.31,,,29.07,46.9,46.45,23.29,,,,71.0,9.93,71.1,,,,,,,,,,,
16453,,,,,,,92.1,,,19.22,,37.11,22.96,,,23.94,7.74,30.04,23.29,,,,45.49,39.03,47.35,,,,,,,,,,,
16586,,,,,,,69.78,,,67.57,,42.15,77.32,,,31.02,64.52,69.59,33.9,,,,57.46,32.05,62.81,,,,,,,,,,,
20169,,,,,,,85.42,,,26.08,,20.45,13.2,,,14.36,87.72,46.45,7.87,,,,32.67,61.72,16.07,,,,,,,,,,,
