,main_position,player_id,player_name,team,team_id,minutes_played,saves_per90,save_percentage,xg_against_minus_goals_conceded_per90,keeper_sweeper_per90,penalty_save_percentage,aerial_dominance_index_per90,pass_completion_rate,tackle_success_rate,tackles_successful_per90,interceptions_per90,interception_success_rate,pressures_per90,chances_created_per90,progressive_carries_per90,crosses_completed_per90,duels_won_per90,fouls_committed_per90,goals_scored_per90,goal_assists_per90,clearances_per90,blocks_per90,times_dribbled_past_per90,progressive_passes_per90,duel_success_rate,ball_recoveries_per90,dribbles_completed_per90,dribble_success_rate,key_passes_per90,shots_total_per90,xg_total_per90,fouls_won_per90,goals_minus_xg_per90,progressive_carries_rate,shot_accuracy,penalties_won_per90,headed_shot_duel_rate,rating
926,Center Attacking Midfield,3089,Kevin De Bruyne,Manchester City,36,2056,,,,,,,26.61290322580645,,,,,,,88.70967741935483,,40.32258064516129,,78.2258064516129,96.7741935483871,,,,83.87096774193549,37.903225806451616,,78.2258064516129,54.03225806451613,98.38709677419355,64.51612903225806,58.87096774193549,,,,,,,71.08547698588362
927,Left Midfield,3601,Charly Musonda Junior,Real Betis,218,1212,,,,,,,,,,,,61.30653266331658,,87.43718592964824,23.869346733668344,,,17.33668341708543,26.13065326633166,,,,,,53.266331658291456,97.98994974874373,72.8643216080402,19.09547738693467,,,98.99497487437185,57.03517587939698,62.311557788944725,,,,63.45390125987712
928,Left Wing,4320,Neymar da Silva Santos Junior,Barcelona,217,3136,,,,,,,,,,,,11.055276381909549,,95.97989949748744,70.35175879396985,,,98.49246231155779,93.71859296482413,,,,,,20.85427135678392,99.49748743718592,84.67336683417085,96.4824120603015,,,99.49748743718592,86.4321608040201,29.145728643216078,,,,90.1467481927552
929,Left Midfield,5199,Jorge Resurrección Merodio,Atlético Madrid,212,3162,,,,,,,,,,,,66.83417085427136,,22.613065326633166,30.65326633165829,,,41.45728643216081,96.73366834170855,,,,,,71.35678391959799,10.552763819095476,42.211055276381906,82.91457286432161,,,54.2713567839196,68.5929648241206,31.65829145728643,,,,64.16607833036008
930,Right Wing,5200,Lucas Vázquez Iglesias,Real Madrid,220,929,,,,,,,,,,,,98.49246231155779,,93.96984924623115,97.98994974874373,,,90.20100502512562,100.0,,,,,,92.46231155778895,86.4321608040201,94.9748743718593,93.71859296482413,,,97.98994974874373,93.71859296482413,58.79396984924623,,,,91.26024741348768
931,Left Wing,5207,Cristiano Ronaldo dos Santos Aveiro,Real Madrid,220,3336,,,,,,,,,,,,0.5025125628140703,,51.75879396984925,48.49246231155779,,,100.0,89.69849246231156,,,,,,0.5025125628140703,40.45226130653266,69.34673366834171,25.628140703517587,,,28.643216080402013,81.90954773869346,86.93467336683418,,,,83.52619633962512
932,Right Wing,5503,Lionel Andrés Messi Cuccittini,Barcelona,217,2863,,,,,,,,,,,,1.0050251256281406,,94.47236180904522,3.2663316582914574,,,98.99497487437185,98.99497487437185,,,,,,2.512562814070352,100.0,99.49748743718592,83.66834170854271,,,80.15075376884423,93.71859296482413,25.628140703517587,,,,98.81789285477186
933,Right Wing,5560,Carlos Alberto Vela Garrido,Real Sociedad,210,2973,,,,,,,,,,,,21.608040201005025,,44.72361809045226,54.52261306532663,,,45.7286432160804,46.231155778894475,,,,,,39.698492462311556,58.291457286432156,32.663316582914575,65.57788944723619,,,92.96482412060301,7.035175879396985,10.552763819095476,,,,53.8890436465159
934,Left Midfield,5633,Yannick Ferreira Carrasco,Atlético Madrid,212,1489,,,,,,,,,,,,55.27638190954774,,97.48743718592965,30.65326633165829,,,68.34170854271356,20.100502512562816,,,,,,99.49748743718592,98.49246231155779,72.36180904522614,45.22613065326633,,,60.30150753768844,37.185929648241206,85.92964824120602,,,,67.81980638559804
935,Right Wing,5718,Rodrigo Moreno Machado,Valencia,207,1395,,,,,,,,,,,,43.21608040201005,,36.18090452261307,65.82914572864321,,,35.427135678391956,75.37688442211056,,,,,,19.597989949748744,33.66834170854271,16.08040201005025,46.733668341708544,,,48.99497487437186,1.0050251256281406,22.110552763819097,,,,50.930859689074154
936,Right Wing,5724,Fayçal Fajr,RC Deportivo La Coruña,219,2883,,,,,,,,,,,,48.24120603015075,,12.562814070351758,61.80904522613066,,,45.7286432160804,35.92964824120603,,,,,,55.27638190954774,9.045226130653267,35.427135678391956,74.87437185929649,,,19.09547738693467,81.90954773869346,13.5678391959799,,,,55.95027852553031
937,Left Wing,6356,Michael Krohn-Dehli,Sevilla,213,1490,,,,,,,,,,,,44.221105527638194,,66.33165829145729,39.44723618090452,,,13.5678391959799,71.60804020100502,,,,,,47.73869346733669,18.341708542713565,24.120603015075375,84.92462311557789,,,17.839195979899497,2.512562814070352,42.71356783919598,,,,50.741643395707655
938,Right Midfield,6357,Jonathan dos Santos Ramírez,Villarreal,222,1866,,,,,,,,,,,,82.91457286432161,,7.537688442211055,44.472361809045225,,,3.2663316582914574,12.060301507537687,,,,,,74.62311557788944,27.889447236180903,74.37185929648241,39.949748743718594,,,22.613065326633166,23.115577889447238,4.0201005025125625,,,,49.60238527793885
939,Right Midfield,6381,Saúl Ñíguez Esclapez,Atlético Madrid,212,2421,,,,,,,,,,,,90.45226130653266,,25.376884422110553,11.055276381909549,,,41.45728643216081,26.13065326633166,,,,,,63.5678391959799,17.08542713567839,18.090452261306535,8.040201005025125,,,21.85929648241206,68.5929648241206,38.69346733668342,,,,54.627461965604425
940,Right Wing,6390,Markel Susaeta Laskurain,Athletic Club,215,2046,,,,,,,,,,,,78.89447236180904,,32.1608040201005,84.42211055276381,,,37.437185929648244,94.9748743718593,,,,,,63.5678391959799,46.231155778894475,8.542713567839195,77.1356783919598,,,50.0,63.5678391959799,47.23618090452261,,,,63.28166766373543
941,Right Wing,6393,Iñaki Williams Arthuer,Athletic Club,215,1954,,,,,,,,,,,,23.115577889447238,,13.06532663316583,46.733668341708544,,,87.68844221105527,50.502512562814076,,,,,,31.4070351758794,41.959798994974875,64.82412060301507,1.507537688442211,,,67.8391959798995,98.24120603015075,61.30653266331658,,,,70.2016887142498
942,Right Wing,6399,Gareth Frank Bale,Real Madrid,220,1939,,,,,,,,,,,,3.015075376884422,,59.798994974874375,92.46231155778895,,,99.49748743718592,98.49246231155779,,,,,,4.0201005025125625,47.98994974874372,41.20603015075377,81.90954773869346,,,34.92462311557789,100.0,52.76381909547738,,,,99.00345908619278
943,Left Midfield,6559,Juan Carlos Pérez López,Málaga,223,1301,,,,,,,,,,,,8.542713567839195,,9.045226130653267,46.733668341708544,,,13.5678391959799,50.502512562814076,,,,,,12.814070351758794,15.07537688442211,64.07035175879398,29.64824120603015,,,40.45226130653266,30.90452261306533,42.211055276381906,,,,53.12047472087729
944,Right Midfield,6563,Juan Pablo Añor Acosta,Málaga,223,1676,,,,,,,,,,,,79.89949748743719,,58.79396984924623,11.055276381909549,,,62.8140703517588,15.07537688442211,,,,,,93.21608040201005,75.87939698492463,17.08542713567839,64.321608040201,,,82.66331658291458,57.03517587939698,43.71859296482412,,,,59.25238320656754
945,Left Wing,6581,Jonathan Rodríguez Menéndez,Sporting Gijón,1041,3072,,,,,,,,,,,,26.13065326633166,,60.30150753768844,81.90954773869346,,,41.45728643216081,79.14572864321609,,,,,,36.18090452261307,53.768844221105525,14.07035175879397,36.68341708542713,,,58.040201005025125,72.36180904522614,93.46733668341709,,,,61.870470579408725
946,Right Wing,6594,Santiago Mina Lorenzo,Valencia,207,1671,,,,,,,,,,,,86.18090452261306,,21.35678391959799,23.869346733668344,,,62.8140703517588,15.07537688442211,,,,,,9.798994974874372,15.07537688442211,2.512562814070352,2.512562814070352,,,92.96482412060301,72.36180904522614,37.68844221105528,,,,53.384116290773534
947,Right Midfield,6608,Nabil El Zhar,Las Palmas,208,1580,,,,,,,,,,,,30.15075376884422,,67.8391959798995,48.49246231155779,,,33.165829145728644,84.17085427135679,,,,,,52.26130653266332,51.75879396984925,9.045226130653267,17.839195979899497,,,63.5678391959799,51.75879396984925,68.34170854271356,,,,58.82798889876197
948,Left Midfield,6609,Denis Suárez Fernández,Villarreal,222,2336,,,,,,,,,,,,65.82914572864321,,88.94472361809045,68.84422110552764,,,45.7286432160804,57.78894472361809,,,,,,48.49246231155779,63.81909547738693,37.185929648241206,72.8643216080402,,,56.03015075376885,63.5678391959799,88.44221105527639,,,,62.57050576132299
949,Left Wing,6626,Mubarak Wakaso,Las Palmas,208,930,,,,,,,,,,,,69.84924623115577,,51.256281407035175,39.44723618090452,,,24.371859296482413,5.025125628140704,,,,,,98.49246231155779,69.84924623115577,67.08542713567839,15.829145728643216,,,96.4824120603015,72.36180904522614,11.055276381909549,,,,57.858696295313045
950,Right Midfield,6651,Joaquín Sánchez Rodríguez,Real Betis,218,2056,,,,,,,,,,,,9.547738693467336,,61.30653266331658,80.15075376884423,,,7.788944723618091,82.1608040201005,,,,,,72.8643216080402,75.12562814070351,68.5929648241206,89.9497487437186,,,65.82914572864321,11.809045226130653,46.231155778894475,,,,58.16894730986852
951,Left Wing,6666,Sabin Merino Zuloaga,Athletic Club,215,1205,,,,,,,,,,,,32.663316582914575,,14.07035175879397,34.92462311557789,,,89.19597989949749,5.025125628140704,,,,,,14.572864321608039,26.884422110552762,7.035175879396985,14.07035175879397,,,5.527638190954774,78.89447236180904,47.73869346733669,,,,57.59113518986102
952,Left Midfield,6668,José Luis Morales Nogales,Levante UD,221,2886,,,,,,,,,,,,42.71356783919598,,78.64321608040201,83.16582914572864,,,62.8140703517588,46.231155778894475,,,,,,57.286432160804026,88.94472361809045,47.98994974874372,73.86934673366834,,,24.371859296482413,76.13065326633166,91.4572864321608,,,,66.06519279071597
953,Left Wing,6669,David Zurutuza Veillet,Real Sociedad,210,1302,,,,,,,,,,,,58.79396984924623,,26.633165829145728,19.597989949748744,,,13.5678391959799,79.14572864321609,,,,,,86.68341708542714,45.22613065326633,42.71356783919598,10.050251256281408,,,81.65829145728644,23.115577889447238,17.587939698492463,,,,55.85136711742083
954,Left Wing,6685,Mikel Oyarzabal Ugarte,Real Sociedad,210,1490,,,,,,,,,,,,89.44723618090453,,40.45226130653266,30.65326633165829,,,87.68844221105527,20.100502512562816,,,,,,49.74874371859296,15.07537688442211,2.0100502512562812,53.015075376884425,,,75.62814070351759,96.73366834170855,67.33668341708542,,,,62.28658009839548
955,Right Wing,6690,Xabier Prieto Argarate,Real Sociedad,210,2508,,,,,,,,,,,,24.623115577889447,,6.532663316582915,71.60804020100502,,,28.894472361809044,39.949748743718594,,,,,,31.4070351758794,9.798994974874372,50.25125628140703,45.22613065326633,,,76.38190954773869,57.03517587939698,20.100502512562816,,,,54.32148214240043
956,Right Wing,6720,Pablo Sarabia García,Getafe,216,2791,,,,,,,,,,,,76.88442211055276,,82.91457286432161,83.16582914572864,,,64.321608040201,75.37688442211056,,,,,,77.1356783919598,40.45226130653266,8.040201005025125,89.44723618090453,,,66.83417085427136,81.90954773869346,88.94472361809045,,,,64.9941680089825
957,Left Wing,6724,Manuel Agudo Durán,Celta Vigo,209,2517,,,,,,,,,,,,29.64824120603015,,53.517587939698494,50.502512562814076,,,92.21105527638191,88.44221105527639,,,,,,75.87939698492463,88.44221105527639,22.613065326633166,85.92964824120602,,,88.69346733668341,88.69346733668341,28.643216080402013,,,,72.99311273759088
958,Right Wing,6728,Federico Nicolás Cartabia,RC Deportivo La Coruña,219,1392,,,,,,,,,,,,92.46231155778895,,77.88944723618091,66.58291457286433,,,56.78391959798995,75.37688442211056,,,,,,87.93969849246231,89.9497487437186,95.97989949748744,56.28140703517588,,,98.49246231155779,72.36180904522614,7.035175879396985,,,,70.015631857125
959,Left Midfield,6740,Gonzalo Castro Irizábal,Málaga,223,1489,,,,,,,,,,,,20.603015075376884,,84.67336683417085,98.99497487437185,,,13.5678391959799,71.60804020100502,,,,,,84.67336683417085,77.1356783919598,79.39698492462311,87.43718592964824,,,47.73869346733669,46.733668341708544,97.48743718592965,,,,64.494843509912
960,Right Midfield,6742,Sergio Gontán Gallardo,Eibar,322,2508,,,,,,,,,,,,95.97989949748744,,62.311557788944725,92.96482412060301,,,28.894472361809044,39.949748743718594,,,,,,91.95979899497488,39.19597989949749,33.41708542713568,59.04522613065326,,,78.64321608040201,46.733668341708544,79.39698492462311,,,,59.46973506982587
961,Left Midfield,6829,Samuel Castillejo Azuaga,Villarreal,222,1766,,,,,,,,,,,,88.44221105527639,,68.34170854271356,55.778894472361806,,,10.050251256281408,15.07537688442211,,,,,,85.92964824120602,58.291457286432156,11.557788944723619,43.21608040201005,,,84.92462311557789,30.90452261306533,73.36683417085426,,,,53.883550131549825
962,Right Wing,6838,Hernán Arsenio Pérez González,Espanyol,214,2514,,,,,,,,,,,,75.37688442211056,,62.8140703517588,75.62814070351759,,,72.61306532663316,10.301507537688442,,,,,,79.89949748743719,93.96984924623115,67.8391959798995,24.623115577889447,,,69.84924623115577,81.90954773869346,59.2964824120603,,,,67.10256061973833
963,Right Wing,6841,Víctor Machín Pérez,Sevilla,213,2139,,,,,,,,,,,,77.88944723618091,,86.4321608040201,52.51256281407035,,,20.603015075376884,60.80402010050251,,,,,,73.86934673366834,50.753768844221106,33.41708542713568,61.30653266331658,,,91.20603015075378,19.34673366834171,92.46231155778895,,,,58.795639822221496
964,Left Wing,6842,Iker Muniain Goñi,Athletic Club,215,1205,,,,,,,,,,,,7.537688442211055,,41.20603015075377,34.92462311557789,,,41.45728643216081,5.025125628140704,,,,,,83.16582914572864,52.76381909547738,91.4572864321608,53.015075376884425,,,97.48743718592965,14.824120603015075,8.040201005025125,,,,54.89469682805884
965,Left Midfield,6873,Francisco Portillo Soler,Real Betis,218,1024,,,,,,,,,,,,41.70854271356784,,18.090452261306535,11.055276381909549,,,3.2663316582914574,5.025125628140704,,,,,,80.40201005025126,92.46231155778895,100.0,62.562814070351756,,,44.221105527638194,30.90452261306533,0.5025125628140703,,,,55.42462979223954
966,Right Wing,6907,Pedro León Sánchez Gil,Getafe,216,2137,,,,,,,,,,,,38.69346733668342,,42.211055276381906,81.15577889447236,,,20.603015075376884,60.80402010050251,,,,,,13.5678391959799,80.40201005025126,75.62814070351759,53.015075376884425,,,50.753768844221106,14.824120603015075,64.321608040201,,,,58.496225466797696
967,Right Wing,6918,Isaac Ajayi Success,Granada,1049,2619,,,,,,,,,,,,12.060301507537687,,73.86934673366834,61.80904522613066,,,59.54773869346733,20.100502512562816,,,,,,16.582914572864322,65.07537688442211,9.547738693467336,17.839195979899497,,,96.98492462311557,46.733668341708544,89.44723618090453,,,,58.248808286106524
968,Left Midfield,6934,Jerónimo Figueroa Cabrera,Las Palmas,208,1395,,,,,,,,,,,,27.63819095477387,,73.36683417085426,41.70854271356784,,,3.2663316582914574,75.37688442211056,,,,,,69.84924623115577,86.93467336683418,97.98994974874373,70.85427135678391,,,64.321608040201,19.34673366834171,17.08542713567839,,,,59.80354852207444
969,Right Wing,7105,Fabián Ariel Orellana Valenzuela,Celta Vigo,209,3076,,,,,,,,,,,,9.045226130653267,,82.41206030150754,28.14070351758794,,,59.54773869346733,79.14572864321609,,,,,,88.44221105527639,92.96482412060301,49.246231155778894,57.286432160804026,,,90.45226130653266,19.34673366834171,27.63819095477387,,,,63.199275091275474
970,Left Wing,7900,Tiago Manuel Dias Correia,Rayo Vallecano,360,2510,,,,,,,,,,,,12.814070351758794,,70.35175879396985,89.9497487437186,,,28.894472361809044,82.1608040201005,,,,,,50.25125628140703,74.12060301507537,58.79396984924623,21.85929648241206,,,10.301507537688442,51.75879396984925,94.47236180904522,,,,63.00497443565203
971,Left Wing,8522,Armindo Tué Na Bangna,Real Sociedad,210,1295,,,,,,,,,,,,71.85929648241206,,97.98994974874373,91.95979899497488,,,37.437185929648244,20.100502512562816,,,,,,96.4824120603015,98.99497487437185,88.69346733668341,68.34170854271356,,,58.040201005025125,5.276381909547738,73.86934673366834,,,,64.46428330252685
972,Left Wing,8523,Yevhen Konoplyanka,Sevilla,213,1396,,,,,,,,,,,,19.597989949748744,,98.49246231155779,99.49748743718592,,,72.61306532663316,88.44221105527639,,,,,,49.246231155778894,87.93969849246231,64.07035175879398,94.47236180904522,,,60.30150753768844,57.03517587939698,98.49246231155779,,,,72.38072258706342
973,Left Wing,10755,Jonathan Viera Ramos,Las Palmas,208,3349,,,,,,,,,,,,55.778894472361806,,80.90452261306532,23.869346733668344,,,75.37688442211056,86.68341708542714,,,,,,44.472361809045225,64.321608040201,53.517587939698494,79.89949748743719,,,82.66331658291458,46.733668341708544,23.115577889447238,,,,64.9895048787141
974,Right Wing,11539,Adrián Embarba Blázquez,Rayo Vallecano,360,1767,,,,,,,,,,,,60.30150753768844,,76.38190954773869,91.4572864321608,,,28.894472361809044,79.14572864321609,,,,,,69.09547738693468,45.22613065326633,15.07537688442211,49.497487437185924,,,52.76381909547738,11.809045226130653,72.8643216080402,,,,57.003517380346544
975,Right Wing,18724,Sofiane Feghouli,Valencia,207,1217,,,,,,,,,,,,27.1356783919598,,61.80904522613066,94.9748743718593,,,17.33668341708543,26.13065326633166,,,,,,58.79396984924623,19.09547738693467,3.015075376884422,88.94472361809045,,,51.507537688442206,3.5175879396984926,70.85427135678391,,,,47.96992340966237
976,Right Midfield,18867,Matías Nahuel Leiva Esquivel,Villarreal,222,1021,,,,,,,,,,,,68.34170854271356,,57.03517587939698,4.522613065326634,,,3.2663316582914574,31.155778894472363,,,,,,55.27638190954774,56.53266331658291,27.386934673366838,36.68341708542713,,,37.93969849246231,9.547738693467336,81.65829145728644,,,,50.84524601980191
977,Left Wing,23785,Théo Bongonda Mbul''Ofeko Batombo,Celta Vigo,209,1306,,,,,,,,,,,,4.522613065326634,,69.84924623115577,12.562814070351758,,,37.437185929648244,20.100502512562816,,,,,,26.38190954773869,39.698492462311556,4.773869346733668,9.045226130653267,,,79.39698492462311,30.90452261306533,89.9497487437186,,,,52.865575937013155
978,Right Wing,23816,José Antonio Reyes Calderón,Sevilla,213,1306,,,,,,,,,,,,81.4070351758794,,54.2713567839196,85.17587939698493,,,13.5678391959799,20.100502512562816,,,,,,66.08040201005025,21.608040201005025,13.06532663316583,90.45226130653266,,,92.96482412060301,7.035175879396985,64.82412060301507,,,,50.938104627920296
979,Right Wing,23848,Carlos Carmona Bonet,Sporting Gijón,1041,1488,,,,,,,,,,,,87.93969849246231,,15.577889447236181,54.52261306532663,,,35.427135678391956,71.60804020100502,,,,,,41.20603015075377,27.889447236180903,27.386934673366838,45.22613065326633,,,26.884422110552762,26.13065326633166,36.68341708542713,,,,55.68362933614327
980,Left Wing,23994,Alejandro Menéndez Díez,Sporting Gijón,1041,1028,,,,,,,,,,,,58.291457286432156,,20.100502512562816,55.778894472361806,,,52.26130653266332,31.155778894472363,,,,,,42.96482412060301,34.17085427135678,30.65326633165829,36.68341708542713,,,0.7537688442211055,76.13065326633166,77.88944723618091,,,,58.08771912889423
981,Left Wing,24070,Saúl Berjón Pérez,Eibar,322,1489,,,,,,,,,,,,23.618090452261306,,31.65829145728643,63.06532663316583,,,68.34170854271356,86.68341708542714,,,,,,53.768844221105525,18.341708542713565,1.507537688442211,88.44221105527639,,,4.522613065326634,7.035175879396985,60.80402010050251,,,,54.04100772749379
982,Right Midfield,25859,Sérgio Paulo Barbosa Valente,Málaga,223,930,,,,,,,,,,,,54.020100502512555,,80.40201005025126,78.39195979899498,,,24.371859296482413,35.92964824120603,,,,,,98.99497487437185,83.41708542713567,65.82914572864321,100.0,,,100.0,7.035175879396985,15.577889447236181,,,,58.22965718204677
983,Left Wing,25921,Rubén Gracia Calmache,RC Deportivo La Coruña,219,1113,,,,,,,,,,,,25.628140703517587,,17.587939698492463,4.0201005025125625,,,3.2663316582914574,5.025125628140704,,,,,,20.85427135678392,23.618090452261306,19.34673366834171,6.281407035175879,,,9.045226130653267,26.13065326633166,35.678391959798994,,,,45.416089484849465
984,Left Wing,26020,Ángel Lafita Castillo,Getafe,216,1118,,,,,,,,,,,,43.71859296482412,,9.547738693467336,17.587939698492463,,,68.34170854271356,60.80402010050251,,,,,,32.663316582914575,33.165829145728644,7.035175879396985,4.522613065326634,,,60.30150753768844,78.89447236180904,31.155778894472363,,,,59.20529277961838
985,Left Wing,26723,Álvaro Cejudo Carmona,Real Betis,218,1957,,,,,,,,,,,,72.36180904522614,,38.19095477386934,40.45226130653266,,,7.788944723618091,35.92964824120603,,,,,,85.42713567839196,55.27638190954774,31.909547738693465,29.64824120603015,,,71.35678391959799,37.185929648241206,58.040201005025125,,,,54.82466999900555
986,Right Midfield,2966,Stéphane Sessègnon,West Bromwich Albion,27,1974,,,,,,,,,,,,6.030150753768844,,81.4070351758794,45.47738693467337,,,24.371859296482413,35.92964824120603,,,,,,93.21608040201005,78.39195979899498,77.38693467336684,48.24120603015075,,,85.92964824120602,63.5678391959799,87.43718592964824,,,,62.169188041305055
987,Left Wing,2988,Memphis Depay,Manchester United,39,1504,,,,,,,,,,,,10.552763819095476,,79.89949748743719,61.80904522613066,,,33.165829145728644,5.025125628140704,,,,,,62.562814070351756,66.33165829145729,38.94472361809046,12.814070351758794,,,74.62311557788944,1.7587939698492463,65.32663316582915,,,,50.82012129974875
988,Left Wing,3043,Christian Dannemann Eriksen,Tottenham Hotspur,38,3094,,,,,,,,,,,,46.231155778894475,,63.5678391959799,59.04522613065326,,,52.26130653266332,93.71859296482413,,,,,,94.47236180904522,23.618090452261306,43.71859296482412,98.49246231155779,,,3.2663316582914574,57.03517587939698,35.175879396984925,,,,64.19636450093019
989,Right Midfield,3049,Matt Ritchie,AFC Bournemouth,28,3108,,,,,,,,,,,,60.80402010050251,,20.603015075376884,67.33668341708542,,,33.165829145728644,66.08040201005025,,,,,,87.43718592964824,9.798994974874372,54.2713567839196,32.663316582914575,,,54.2713567839196,37.185929648241206,2.512562814070352,,,,55.404393444915954
990,Left Wing,3076,Ayoze Pérez Gutiérrez,Newcastle United,37,2071,,,,,,,,,,,,96.4824120603015,,47.73869346733669,48.49246231155779,,,75.37688442211056,31.155778894472363,,,,,,83.91959798994975,84.17085427135679,57.286432160804026,43.21608040201005,,,71.35678391959799,86.4321608040201,32.1608040201005,,,,66.15313236166074
991,Right Wing,3091,Moussa Sissoko,Newcastle United,37,3483,,,,,,,,,,,,39.44723618090452,,74.87437185929649,90.7035175879397,,,6.532663316582915,71.60804020100502,,,,,,83.16582914572864,68.84422110552764,51.75879396984925,56.28140703517588,,,13.06532663316583,14.824120603015075,84.92462311557789,,,,57.656022127864084
992,Left Midfield,3196,Wahbi Khazri,Sunderland,41,1226,,,,,,,,,,,,80.90452261306532,,26.13065326633166,73.86934673366834,,,41.45728643216081,26.13065326633166,,,,,,37.93969849246231,30.65326633165829,31.155778894472363,92.46231155778895,,,20.85427135678392,81.90954773869346,22.613065326633166,,,,57.055520118193236
993,Left Wing,3233,Raheem Sterling,Manchester City,36,2150,,,,,,,,,,,,22.110552763819097,,71.85929648241206,6.030150753768844,,,72.61306532663316,31.155778894472363,,,,,,65.07537688442211,68.34170854271356,73.36683417085426,61.30653266331658,,,76.88442211055276,37.185929648241206,63.81909547738693,,,,61.515098517084155
994,Right Midfield,3286,Nathan Redmond,Norwich City,56,2255,,,,,,,,,,,,52.76381909547738,,79.39698492462311,38.19095477386934,,,65.07537688442211,42.71356783919598,,,,,,62.562814070351756,81.90954773869346,87.93969849246231,66.58291457286433,,,47.23618090452261,92.71356783919597,75.87939698492463,,,,69.19063363654436
995,Right Wing,3293,Jesse Lingard,Manchester United,39,1790,,,,,,,,,,,,73.86934673366834,,36.93467336683417,3.2663316582914574,,,59.54773869346733,15.07537688442211,,,,,,26.38190954773869,5.025125628140704,3.5175879396984926,11.306532663316583,,,19.09547738693467,68.5929648241206,50.25125628140703,,,,52.34692072789262
996,Right Wing,3294,Juan Manuel Mata García,Manchester United,39,3189,,,,,,,,,,,,10.050251256281408,,46.231155778894475,13.5678391959799,,,48.743718592964825,54.52261306532663,,,,,,42.96482412060301,22.613065326633166,90.95477386934674,56.28140703517588,,,19.09547738693467,46.733668341708544,2.0100502512562812,,,,57.7471720165269
997,Right Wing,3297,Andros Townsend,Newcastle United,37,1131,,,,,,,,,,,,86.93467336683418,,94.9748743718593,88.19095477386935,,,82.1608040201005,57.78894472361809,,,,,,81.90954773869346,96.73366834170855,86.93467336683418,93.71859296482413,,,26.884422110552762,98.24120603015075,77.38693467336684,,,,78.60025650020688
998,Left Midfield,3307,Marc Albrighton,Leicester City,22,3206,,,,,,,,,,,,52.26130653266332,,23.618090452261306,79.39698492462311,,,10.050251256281408,75.37688442211056,,,,,,58.040201005025125,52.76381909547738,83.91959798994975,70.85427135678391,,,10.301507537688442,37.185929648241206,57.286432160804026,,,,59.13453384063846
999,Left Wing,3325,Marko Arnautović,Stoke City,30,3100,,,,,,,,,,,,31.65829145728643,,37.68844221105528,36.93467336683417,,,82.1608040201005,66.08040201005025,,,,,,37.185929648241206,77.1356783919598,71.85929648241206,54.2713567839196,,,11.809045226130653,42.211055276381906,9.045226130653267,,,,63.10019023428076
1000,Right Wing,3347,André Ayew Pelé,Swansea City,26,3198,,,,,,,,,,,,50.25125628140703,,10.050251256281408,0.5025125628140703,,,84.67336683417085,15.07537688442211,,,,,,5.527638190954774,25.125628140703515,36.68341708542713,2.0100502512562812,,,72.8643216080402,90.95477386934674,18.84422110552764,,,,60.71986249599108
1001,Left Wing,3385,Alexis Alejandro Sánchez Sánchez,Arsenal,1,2623,,,,,,,,,,,,29.145728643216078,,78.64321608040201,71.60804020100502,,,93.71859296482413,50.502512562814076,,,,,,95.97989949748744,95.97989949748744,85.92964824120602,81.90954773869346,,,87.43718592964824,72.36180904522614,8.542713567839195,,,,73.4974919557705
1002,Right Wing,3449,Wayne Routledge,Swansea City,26,2066,,,,,,,,,,,,33.66834170854271,,13.5678391959799,32.914572864321606,,,20.603015075376884,12.060301507537687,,,,,,11.306532663316583,19.597989949748744,70.10050251256281,47.48743718592965,,,23.115577889447238,26.13065326633166,41.70854271356784,,,,51.301865028459204
1003,Left Wing,3450,Jordan Ayew,Aston Villa,59,2545,,,,,,,,,,,,94.9748743718593,,42.96482412060301,16.331658291457288,,,68.34170854271356,5.025125628140704,,,,,,46.984924623115575,91.4572864321608,57.78894472361809,3.015075376884422,,,48.24120603015075,76.13065326633166,16.08040201005025,,,,61.40185813937637
1004,Left Midfield,3463,Junior Stanislas,AFC Bournemouth,28,1606,,,,,,,,,,,,35.175879396984925,,65.82914572864321,77.1356783919598,,,48.743718592964825,42.71356783919598,,,,,,42.96482412060301,63.31658291457286,62.562814070351756,79.39698492462311,,,10.301507537688442,63.5678391959799,52.26130653266332,,,,60.293455975072895
1005,Right Wing,3469,Bakary Sako,Crystal Palace,31,1035,,,,,,,,,,,,41.20603015075377,,75.87939698492463,43.21608040201005,,,52.26130653266332,31.155778894472363,,,,,,71.85929648241206,61.30653266331658,43.21608040201005,10.050251256281408,,,11.809045226130653,37.185929648241206,74.87437185929649,,,,58.10661443281444
1006,Right Wing,3472,Willian Borges da Silva,Chelsea,33,3019,,,,,,,,,,,,34.17085427135678,,85.42713567839196,64.57286432160804,,,41.45728643216081,79.14572864321609,,,,,,69.09547738693468,72.36180904522614,93.96984924623115,94.9748743718593,,,68.34170854271356,63.5678391959799,38.19095477386934,,,,65.77438642165188
1007,Left Wing,3491,Dimitri Payet,West Ham United,40,2739,,,,,,,,,,,,5.527638190954774,,68.84422110552764,93.46733668341709,,,80.40201005025126,96.73366834170855,,,,,,79.14572864321609,82.41206030150754,96.4824120603015,99.49748743718592,,,37.185929648241206,90.95477386934674,36.18090452261307,,,,78.0392680657788
