player_id,player_name,team,team_id,matches_played,value_eur,wage_eur,age,height_cm,weight_kg,club_loaned_from,club_contract_valid_until,nationality_id,nationality_name,preferred_foot,competition,tackle_success_rate,interception_success_rate,head_clearance_success_rate,headed_shot_duel_rate,pass_completion_rate,crosses_completed,cutbacks_completed,switches_completed,through_balls_completed,progressive_passes_completed,progressive_passes_accuracy,passes_final_third_accuracy,passes_to_box_accuracy,progressive_carries_rate,avg_carry_distance,duel_success_rate,yellow_cards,red_cards,dribble_success_rate,minutes_played,goals_scored,shot_accuracy,xg_total,avg_xg,goals_minus_xg,conversion_rate_inside_box,save_percentage,penalties_saved,penalty_save_percentage,xg_against,clean_sheets,goals_conceded,xg_against_minus_goals_conceded,tackles_successful_per90,interceptions_per90,clearances_per90,blocks_per90,head_clearances_per90,head_clearances_won_per90,times_dribbled_past_per90,ball_recoveries_per90,offensive_recoveries_per90,pressures_per90,counterpress_per90,total_passes_per90,completed_passes_per90,incomplete_passes_per90,passes_out_per90,offside_passes_per90,failed_passes_per90,ground_passes_per90,low_passes_per90,high_passes_per90,deflected_passes_per90,crosses_total_per90,crosses_completed_per90,cutbacks_total_per90,cutbacks_completed_per90,switches_total_per90,switches_completed_per90,through_balls_total_per90,through_balls_completed_per90,passes_own_half_per90,passes_opposition_half_per90,progressive_passes_per90,progressive_passes_completed_per90,passes_final_third_per90,passes_to_box_per90,carries_per90,progressive_carries_per90,dribbles_completed_per90,duels_total_per90,duels_won_per90,fouls_won_per90,fouls_committed_per90,penalties_won_per90,penalties_conceded_per90,penalties_saved_per90,saves_per90,keeper_sweeper_per90,shots_total_per90,non_blocked_shots_per90,shots_on_target_per90,shots_off_target_per90,blocked_shots_per90,shots_inside_box_per90,free_kick_goals_per90,goals_scored_per90,penalty_goals_per90,goal_assists_per90,key_passes_per90,chances_created_per90,goals_conceded_per90,xg_total_per90,goals_minus_xg_per90,xg_against_per90,xg_against_minus_goals_conceded_per90,yellow_cards_per90,red_cards_per90,main_position,aerial_dominance_index_per90,rating
29312,Pablo Estífer Armero,Udinese,230,5,500000.00,4000.00,20,187,75,,2016.00,27,Italy,Right,Italy - Serie A,62.50,57.14,0.00,0.00,69.94,4.00,0.00,3.00,0.00,31,56.36,60.27,35.29,52.78,14.77,62.50,0,0,50.00,472,1,50.00,1.02,0.51,-0.03,50.00,0.00,0,0.00,0.00,0,0,0.00,0.95,0.76,1.71,2.47,0.19,0.00,1.33,4.38,0.00,10.29,1.90,32.98,23.07,8.58,0.76,0.57,9.91,14.49,8.38,10.67,0.00,2.09,0.76,0.19,0.00,1.14,0.57,0.00,0.00,16.20,16.77,10.48,5.91,13.91,3.24,6.86,3.62,0.38,1.52,0.95,1.14,1.71,0.00,0.00,0.00,0.00,0.00,0.38,0.38,0.19,0.19,0.00,0.38,0.00,0.19,0.00,0.00,0.38,0.38,0.00,0.19,-0.01,0.00,0.00,0.00,0.00,side back,0.0,S.V
30512,Aleksandar Trajkovski,Palermo,2256,32,1200000.00,8000.00,22,179,73,,2020.00,19,North Macedonia,Right,Italy - Serie A,62.50,66.67,66.67,33.33,74.81,13.00,2.00,12.00,1.00,36,45.00,62.13,27.96,59.57,13.69,56.25,2,0,51.06,1494,3,50.00,2.72,0.06,0.28,15.79,0.00,0,0.00,0.00,0,0,0.00,0.60,0.36,0.30,1.26,0.18,0.12,1.02,5.18,0.00,25.12,4.51,33.01,24.69,7.77,0.42,0.12,8.31,23.13,4.27,5.90,0.06,2.77,0.78,0.18,0.12,1.38,0.72,0.18,0.06,7.16,25.84,4.81,2.16,18.13,5.60,16.68,9.93,1.44,0.96,0.54,2.34,2.28,0.00,0.00,0.00,0.00,0.00,2.34,1.80,0.90,0.84,0.54,1.14,0.00,0.18,0.00,0.06,1.32,1.38,0.00,0.16,0.01,0.00,0.00,0.12,0.00,striker,0.0,61.21833482514529
30704,Gastón Brugman,Palermo,2256,14,1300000.00,8000.00,22,175,66,Pescara,2016.00,60,Uruguay,Right,Italy - Serie A,59.26,66.67,0.00,0.00,81.52,1.00,0.00,19.00,2.00,112,66.27,66.13,36.36,59.32,11.84,55.56,2,0,68.75,931,0,25.00,0.60,0.03,-0.60,0.00,0.00,0,0.00,0.00,0,0,0.00,1.54,0.96,0.87,2.90,0.19,0.00,2.12,8.41,0.00,27.64,5.12,58.58,47.75,9.18,0.96,0.67,10.82,43.59,7.34,8.02,0.09,0.38,0.09,0.00,0.00,2.03,1.83,0.48,0.19,28.71,29.87,16.33,10.82,17.98,3.19,17.11,10.15,1.06,2.61,1.45,1.16,2.22,0.00,0.09,0.00,0.00,0.00,1.54,0.77,0.19,0.58,0.77,0.38,0.00,0.00,0.00,0.09,1.35,1.45,0.00,0.05,-0.06,0.00,0.00,0.19,0.00,defensive midfield,0.0,70.55880918828262
30735,Mato Jajalo,Palermo,2256,28,2400000.00,25000.00,27,182,78,,2019.00,10,Croatia,Right,Italy - Serie A,56.36,77.78,33.33,50.00,80.98,1.00,0.00,28.00,1.00,162,59.56,68.18,32.50,46.83,11.85,54.55,8,0,72.22,2237,0,20.00,1.16,0.05,-1.17,0.00,0.00,0,0.00,0.00,0,0,0.00,1.24,0.84,2.05,2.49,1.20,0.40,0.92,6.75,0.00,21.56,4.50,42.72,34.59,7.28,0.68,0.16,8.12,29.89,4.70,8.73,0.04,0.24,0.04,0.00,0.00,1.40,1.12,0.16,0.04,23.05,19.67,10.94,6.51,11.50,1.60,11.42,5.35,0.52,2.21,1.20,1.24,2.05,0.00,0.00,0.00,0.00,0.00,0.80,0.60,0.12,0.44,0.20,0.24,0.00,0.00,0.00,0.00,0.72,0.72,0.00,0.04,-0.05,0.00,0.00,0.32,0.00,defensive midfield,0.0,57.21125870041633
30745,Daniele Gastaldello,Bologna,240,26,2400000.00,35000.00,32,185,77,,2018.00,27,Italy,Right,Italy - Serie A,71.43,60.71,61.11,75.00,83.26,0.00,0.00,29.00,1.00,128,55.65,50.72,42.86,54.98,11.02,71.43,8,1,100.00,2441,1,28.57,1.23,0.15,-0.24,14.29,0.00,0,0.00,0.00,0,0,0.00,1.10,0.62,5.71,1.62,2.65,1.62,0.40,3.68,0.00,9.88,1.40,39.41,32.81,5.89,0.66,0.03,6.59,24.26,4.94,10.43,0.03,0.03,0.00,0.00,0.00,1.14,1.06,0.11,0.03,33.18,6.23,8.48,4.71,5.08,0.51,9.25,5.08,0.07,1.54,1.10,0.88,1.54,0.00,0.03,0.00,0.00,0.00,0.29,0.25,0.07,0.18,0.03,0.25,0.00,0.03,0.00,0.07,0.07,0.14,0.00,0.04,-0.01,0.00,0.00,0.29,0.03,center back,0.0,64.03656532456861
30750,Stefano Sabelli,Carpi,1683,7,2200000.00,20000.00,24,180,75,,2017.00,27,Italy,Right,Italy - Serie A,52.94,57.14,0.00,0.00,56.04,1.00,0.00,1.00,0.00,36,41.38,48.00,21.05,77.27,13.34,52.94,1,0,0.00,564,1,33.33,0.23,0.05,0.77,100.00,0.00,0,0.00,0.00,0,0,0.00,1.43,0.63,3.03,2.71,0.63,0.00,1.75,2.87,0.00,20.58,3.82,33.03,18.51,12.92,1.43,0.15,14.52,11.01,7.81,14.84,0.00,2.07,0.15,0.15,0.00,1.27,0.15,0.15,0.00,12.92,20.10,13.88,5.74,19.94,6.06,7.02,5.42,0.00,2.71,1.43,1.43,0.15,0.00,0.00,0.00,0.00,0.00,0.63,0.47,0.15,0.31,0.15,0.15,0.00,0.15,0.00,0.00,0.79,0.79,0.00,0.03,0.12,0.00,0.00,0.15,0.00,side back,0.0,S.V
30767,Gabriel Vasconelos Ferreira,Napoli,227,1,4100000.00,50000.00,22,193,90,AC Milan,2016.00,54,Brazil,Right,Italy - Serie A,0.00,0.00,0.00,0.00,90.91,0.00,0.00,0.00,0.00,3,75.00,0.00,0.00,75.00,7.97,0.00,0,0,0.00,95,0,0.00,0.00,0.00,0.00,0.00,57.14,1,50.00,2.42,0,3,-0.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,0.00,0.94,0.94,20.84,18.94,1.89,0.00,0.00,1.89,17.05,0.94,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20.84,0.00,3.78,2.84,0.00,0.00,3.78,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.94,3.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2.84,0.00,0.00,2.29,-0.55,0.00,0.00,goalkeeper,0.0,S.V
30769,Andrea Rispoli,Palermo,2256,22,500000.00,7000.00,27,187,82,,2019.00,27,Italy,Right,Italy - Serie A,54.55,56.00,33.33,0.00,70.34,18.00,0.00,6.00,1.00,143,60.59,55.98,26.17,67.72,14.68,50.00,3,0,58.82,1497,0,25.00,0.56,0.04,-0.57,0.00,0.00,0,0.00,0.00,0,0,0.00,0.72,0.84,2.16,2.04,0.72,0.24,0.72,5.23,0.00,10.70,3.00,46.23,32.52,12.98,0.54,0.18,13.70,22.24,11.12,13.52,0.00,3.90,1.08,0.06,0.00,0.72,0.36,0.06,0.06,17.31,28.91,14.18,8.59,22.12,6.43,15.27,10.34,0.60,1.32,0.66,0.72,1.26,0.00,0.00,0.00,0.00,0.00,0.72,0.48,0.12,0.36,0.24,0.36,0.00,0.00,0.00,0.24,0.78,1.02,0.00,0.03,-0.04,0.00,0.00,0.18,0.00,side back,0.0,62.89053187719469
30770,Filippo Falco,Bologna,240,9,725000.00,6000.00,23,171,70,,2015.00,27,Italy,Left,Italy - Serie A,50.00,50.00,0.00,0.00,68.09,3.00,0.00,4.00,0.00,12,52.17,55.56,10.26,50.70,14.82,50.00,1,0,33.33,94,0,0.00,0.12,0.03,-0.12,0.00,0.00,0,0.00,0.00,0,0,0.00,0.95,0.95,1.91,5.74,0.00,0.00,3.82,17.23,0.95,36.38,10.53,135.00,91.91,41.17,0.00,1.91,43.08,90.00,10.53,35.42,0.00,19.14,2.87,0.00,0.00,5.74,3.82,1.91,0.00,22.02,112.97,22.02,11.48,94.78,37.34,67.97,34.46,3.82,1.91,0.95,6.70,4.78,0.00,0.00,0.00,0.00,0.00,3.82,1.91,0.00,1.91,1.91,0.95,0.00,0.00,0.00,0.00,3.82,3.82,0.00,0.11,-0.12,0.00,0.00,0.95,0.00,winger,0.0,S.V
30772,Panagiotis Tachtsidis,Genoa,233,24,4700000.00,45000.00,24,193,86,,2019.00,22,Greece,Left,Italy - Serie A,56.67,64.29,40.00,100.00,70.48,1.00,1.00,15.00,2.00,92,54.44,59.90,33.33,63.74,12.25,53.33,3,0,46.67,653,2,56.25,1.15,0.05,0.85,12.50,0.00,0,0.00,0.00,0,0,0.00,2.34,1.24,2.89,3.03,2.06,0.82,2.06,11.16,0.00,33.07,8.26,72.35,50.99,19.57,1.37,0.41,21.36,46.03,11.16,15.98,0.27,1.10,0.13,0.13,0.13,2.61,2.06,1.10,0.27,31.83,40.52,23.29,12.67,28.52,5.37,25.08,15.98,0.96,4.13,2.20,1.65,3.44,0.00,0.00,0.00,0.00,0.00,2.75,2.20,1.24,0.96,0.55,1.10,0.00,0.27,0.00,0.27,1.10,1.37,0.00,0.15,0.11,0.00,0.00,0.41,0.00,center midfield,0.0,S.V
30829,Lorenzo Lollo,Carpi,1683,27,2200000.00,20000.00,24,180,75,,2017.00,27,Italy,Right,Italy - Serie A,67.61,61.29,38.89,75.00,70.87,3.00,0.00,7.00,1.00,100,46.73,54.26,25.93,62.30,11.32,66.20,12,2,51.22,2350,3,38.46,2.85,0.07,0.14,20.00,0.00,0,0.00,0.00,0,0,0.00,1.83,0.72,0.99,3.17,0.68,0.26,2.18,5.13,0.00,35.96,6.47,26.42,18.72,6.43,0.88,0.38,7.69,16.39,4.55,5.85,0.07,0.38,0.11,0.00,0.00,0.34,0.26,0.22,0.03,11.22,15.20,8.19,3.82,10.80,2.06,7.31,4.55,0.80,2.71,1.80,1.76,3.29,0.00,0.00,0.00,0.00,0.00,1.37,0.99,0.38,0.61,0.38,0.57,0.00,0.11,0.00,0.03,0.42,0.45,0.00,0.10,0.00,0.00,0.00,0.45,0.07,offensive midfield,0.0,47.1731057751709
30830,Luca Lezzerini,Fiorentina,239,2,450000.00,4000.00,20,195,86,,2017.00,27,Italy,Right,Italy - Serie A,0.00,0.00,0.00,0.00,64.00,0.00,0.00,2.00,0.00,6,27.27,0.00,0.00,70.00,9.50,0.00,0,0,100.00,92,0,0.00,0.00,0.00,0.00,0.00,57.14,0,0.00,1.03,0,2,-0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10.76,0.00,0.97,0.97,48.91,31.30,16.63,0.97,0.00,17.60,22.50,0.97,25.43,0.00,0.00,0.00,0.00,0.00,1.95,1.95,0.00,0.00,48.91,0.00,21.52,5.86,1.95,0.00,9.78,6.84,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.91,4.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.95,0.00,0.00,1.00,-0.95,0.00,0.00,goalkeeper,3.0,S.V
30911,Robert Gucher,Frosinone,291,24,1800000.00,20000.00,24,183,73,,2017.00,4,Austria,Right,Italy - Serie A,76.73,72.73,36.36,0.00,70.76,1.00,0.00,21.00,0.00,102,48.57,46.33,26.25,58.12,11.35,76.73,3,0,65.00,1398,0,31.25,0.38,0.01,-0.38,0.00,0.00,0,0.00,0.00,0,0,0.00,2.12,1.03,2.38,2.51,0.70,0.25,1.80,5.27,0.06,19.95,3.15,38.75,27.42,9.78,0.96,0.57,11.33,20.34,4.31,14.74,0.06,0.77,0.06,0.00,0.00,2.38,1.35,0.45,0.00,18.73,20.02,13.51,6.56,16.67,5.15,10.30,5.98,0.83,2.76,2.12,1.48,1.28,0.00,0.00,0.00,0.00,0.00,1.35,1.03,0.32,0.70,0.32,0.06,0.00,0.00,0.00,0.00,1.35,1.35,0.00,0.02,-0.03,0.00,0.00,0.19,0.00,defensive midfield,0.0,64.46736573630035
30927,Massimiliano Carlini,Frosinone,291,14,850000.00,10000.00,28,175,67,,2016.00,27,Italy,Right,Italy - Serie A,100.00,25.00,0.00,0.00,68.42,1.00,0.00,1.00,0.00,23,71.88,57.14,30.43,64.70,13.38,85.71,0,0,40.00,187,0,0.00,0.20,0.05,-0.20,0.00,0.00,0,0.00,0.00,0,0,0.00,3.36,0.48,1.44,2.88,0.00,0.00,0.48,13.95,0.00,52.94,11.06,64.01,43.79,18.77,0.48,0.96,20.21,36.57,16.36,12.03,0.48,5.29,0.48,0.00,0.00,1.44,0.48,0.00,0.00,14.91,49.09,15.40,11.06,37.05,11.06,32.72,21.17,1.92,3.36,2.88,3.85,5.77,0.00,0.00,0.00,0.00,0.00,1.92,0.96,0.00,0.96,0.96,1.44,0.00,0.00,0.00,0.00,5.29,5.29,0.00,0.09,-0.10,0.00,0.00,0.00,0.00,winger,0.0,S.V
30928,Roberto Vitiello,Palermo,2256,10,2400000.00,30000.00,32,176,70,,2017.00,27,Italy,Right,Italy - Serie A,57.14,63.64,31.25,100.00,82.89,0.00,0.00,13.00,0.00,45,58.44,56.67,20.00,63.89,11.75,50.00,3,1,0.00,749,0,100.00,0.17,0.08,-0.17,0.00,0.00,0,0.00,0.00,0,0,0.00,0.96,0.84,3.12,2.28,1.92,0.60,0.84,4.32,0.00,11.89,1.80,35.80,29.67,5.52,0.36,0.24,6.12,21.86,4.44,9.85,0.12,0.24,0.00,0.00,0.00,1.68,1.56,0.12,0.00,24.51,11.29,9.25,5.40,7.20,1.20,8.65,5.52,0.00,1.68,0.84,0.48,1.32,0.00,0.00,0.00,0.00,0.00,0.24,0.24,0.24,0.00,0.00,0.24,0.00,0.00,0.00,0.00,0.12,0.12,0.00,0.02,-0.03,0.00,0.00,0.36,0.12,center back,0.0,S.V
30941,Karim Laribi,Sassuolo,232,11,1400000.00,10000.00,24,175,67,,2017.00,145,Tunisia,Left,Italy - Serie A,40.00,0.00,0.00,100.00,71.68,3.00,0.00,3.00,0.00,50,62.50,55.20,25.81,50.00,12.92,40.00,0,0,37.50,561,0,42.86,0.40,0.04,-0.41,0.00,0.00,0,0.00,0.00,0,0,0.00,0.64,0.00,0.80,2.24,0.16,0.00,0.96,4.97,0.16,19.89,4.81,44.75,32.08,11.06,1.44,0.16,12.67,31.92,5.93,7.21,0.00,1.28,0.48,0.00,0.00,0.80,0.48,0.96,0.00,14.27,30.48,12.83,8.02,20.05,4.97,12.51,6.25,0.48,1.60,0.64,1.12,0.80,0.00,0.00,0.00,0.00,0.00,1.60,1.12,0.48,0.64,0.48,0.16,0.00,0.00,0.00,0.00,1.76,1.76,0.00,0.06,-0.07,0.00,0.00,0.00,0.00,center midfield,0.0,S.V
31172,Luca Bittante,Empoli,290,16,400000.00,4000.00,21,184,65,,2019.00,27,Italy,Right,Italy - Serie A,60.00,57.14,25.00,0.00,79.95,6.00,0.00,7.00,0.00,42,60.00,61.95,36.00,67.09,12.01,45.00,0,0,44.44,282,0,100.00,0.01,0.00,-0.02,0.00,0.00,0,0.00,0.00,0,0,0.00,3.82,1.27,5.42,4.14,2.55,0.63,1.91,9.57,0.00,32.23,6.06,120.95,96.70,22.97,1.27,0.00,24.25,75.63,25.53,20.42,0.00,3.82,1.91,0.00,0.00,2.87,2.23,0.31,0.00,57.76,63.19,22.34,13.40,36.06,7.97,25.21,16.91,1.27,6.38,2.87,2.55,1.91,0.00,0.00,0.00,0.00,0.00,0.63,0.31,0.31,0.00,0.31,0.00,0.00,0.00,0.00,0.00,1.27,1.27,0.00,0.00,-0.01,0.00,0.00,0.00,0.00,side back,0.0,S.V
31231,Davide Brivio,Atalanta,228,14,2700000.00,40000.00,27,185,82,,2017.00,27,Italy,Left,Italy - Serie A,54.55,50.00,31.25,0.00,76.48,5.00,0.00,3.00,0.00,97,55.75,64.19,18.18,75.33,14.18,45.45,2,0,33.33,934,0,33.33,0.16,0.01,-0.16,0.00,0.00,0,0.00,0.00,0,0,0.00,0.57,0.28,2.89,2.11,1.54,0.48,1.44,5.58,0.00,13.00,2.50,61.86,47.31,13.00,1.34,0.19,14.55,34.78,12.62,15.51,0.09,2.50,0.48,0.00,0.00,0.86,0.28,0.09,0.00,29.29,32.56,16.76,9.34,22.06,3.17,14.45,10.88,0.19,1.05,0.48,0.67,0.77,0.00,0.00,0.00,0.00,0.00,0.86,0.28,0.09,0.19,0.57,0.09,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.01,-0.02,0.00,0.00,0.19,0.00,side back,0.0,53.706549402403276
31268,Michel Morganella,Palermo,2256,14,190000.00,2000.00,17,185,81,,2018.00,27,Italy,Right,Italy - Serie A,39.13,50.00,54.55,0.00,69.94,3.00,0.00,1.00,0.00,76,52.41,57.14,26.09,70.43,11.85,34.78,4,1,57.14,1025,0,75.00,0.19,0.03,-0.19,0.00,0.00,0,0.00,0.00,0,0,0.00,0.79,0.43,1.84,1.75,0.96,0.52,1.31,4.82,0.00,18.17,3.33,42.93,30.02,11.94,0.70,0.26,12.90,21.51,8.25,13.52,0.00,1.75,0.26,0.08,0.00,0.52,0.08,0.08,0.00,20.63,22.30,12.73,6.67,18.43,4.03,10.09,7.11,0.70,2.01,0.70,1.14,2.37,0.00,0.00,0.00,0.00,0.00,0.43,0.35,0.26,0.08,0.08,0.26,0.00,0.00,0.00,0.08,0.35,0.43,0.00,0.01,-0.02,0.00,0.00,0.35,0.08,side back,0.0,51.37737186301988
31273,Marco Crimi,Carpi,1683,20,3900000.00,35000.00,24,180,73,Genoa,2016.00,117,Ghana,Right,Italy - Serie A,63.46,47.62,0.00,0.00,67.04,3.00,0.00,6.00,2.00,52,49.52,54.86,41.18,62.96,10.88,57.69,9,0,38.71,1033,0,42.86,0.34,0.04,-0.34,0.00,0.00,0,0.00,0.00,0,0,0.00,2.87,0.87,1.13,4.53,0.34,0.00,2.52,5.66,0.00,41.73,7.05,30.92,20.73,9.67,0.26,0.26,10.19,17.86,6.18,7.66,0.00,0.60,0.26,0.08,0.00,0.87,0.52,0.34,0.17,14.72,16.20,9.14,4.53,12.54,2.96,9.40,5.92,1.04,4.53,2.61,3.22,3.92,0.08,0.00,0.00,0.00,0.00,0.69,0.60,0.26,0.34,0.08,0.43,0.00,0.00,0.00,0.08,0.69,0.78,0.00,0.02,-0.03,0.00,0.00,0.78,0.00,center midfield,0.0,58.16504063879326
31488,Vangelis Moras,Hellas Verona,226,31,2300000.00,30000.00,33,193,78,,2016.00,22,Greece,Right,Italy - Serie A,64.91,53.57,40.59,40.00,81.99,1.00,0.00,24.00,0.00,195,59.45,53.18,29.63,64.87,13.52,61.40,5,1,88.89,2814,1,28.57,0.50,0.06,0.50,16.67,0.00,0,0.00,0.00,0,0,0.00,1.18,0.47,5.53,1.66,3.23,1.31,0.41,3.45,0.00,9.05,1.24,37.29,30.57,6.17,0.35,0.19,6.71,24.75,4.12,8.73,0.00,0.12,0.03,0.03,0.00,0.86,0.76,0.03,0.00,30.19,7.10,10.49,6.23,5.53,0.86,11.28,7.32,0.25,1.82,1.11,1.11,0.99,0.00,0.03,0.00,0.00,0.00,0.25,0.22,0.06,0.15,0.03,0.19,0.00,0.03,0.00,0.03,0.15,0.19,0.00,0.01,0.01,0.00,0.00,0.15,0.03,center back,0.0,64.27661697382322
31572,Luca Marrone,Hellas Verona,226,21,850000.00,40000.00,38,193,88,,2016.00,27,Italy,Right,Italy - Serie A,75.76,83.33,21.43,33.33,78.47,5.00,1.00,24.00,2.00,114,50.00,53.21,32.61,47.27,10.84,72.73,7,0,76.19,1785,1,37.50,0.72,0.05,0.28,0.00,0.00,0,0.00,0.00,0,0,0.00,1.26,0.50,1.36,1.10,0.70,0.15,0.55,5.19,0.00,19.66,3.73,42.15,33.07,8.06,0.90,0.10,9.07,27.42,3.83,11.34,0.05,0.60,0.25,0.05,0.05,1.91,1.21,0.40,0.10,20.82,21.32,11.49,5.74,14.11,4.63,11.09,5.24,0.80,1.66,1.21,1.26,1.71,0.05,0.00,0.00,0.00,0.00,0.65,0.40,0.15,0.25,0.25,0.20,0.00,0.05,0.00,0.15,1.05,1.21,0.00,0.03,0.01,0.00,0.00,0.35,0.00,defensive midfield,0.0,58.05207122151434
31721,Matteo Ciofani,Frosinone,291,18,775000.00,10000.00,27,183,76,,2017.00,27,Italy,Right,Italy - Serie A,60.00,50.00,50.00,100.00,71.00,5.00,0.00,2.00,0.00,101,49.75,55.87,30.00,66.09,12.53,56.00,2,0,46.67,1295,0,50.00,0.12,0.03,-0.12,0.00,0.00,0,0.00,0.00,0,0,0.00,1.04,0.48,4.37,2.50,2.08,1.04,0.41,2.91,0.00,10.98,2.57,36.90,26.20,9.52,0.90,0.27,10.70,14.87,8.68,13.89,0.13,1.25,0.34,0.00,0.00,0.41,0.13,0.06,0.00,20.71,16.19,14.10,7.01,12.44,2.77,7.99,5.28,0.48,1.73,0.97,0.41,1.32,0.00,0.00,0.00,0.00,0.00,0.27,0.27,0.13,0.13,0.00,0.06,0.00,0.00,0.00,0.06,0.06,0.13,0.00,0.00,-0.01,0.00,0.00,0.13,0.00,side back,0.0,51.14058825424439
31725,Gaetano Monachello,Atalanta,228,10,775000.00,5000.00,21,185,79,,2018.00,27,Italy,Left,Italy - Serie A,100.00,100.00,0.00,0.00,84.85,1.00,0.00,2.00,0.00,3,33.33,71.05,16.67,55.56,12.75,100.00,2,0,58.82,284,0,41.67,0.94,0.06,-0.94,0.00,0.00,0,0.00,0.00,0,0,0.00,0.95,0.31,0.31,0.00,0.00,0.00,2.53,6.02,0.00,22.50,5.70,20.91,17.74,3.16,0.00,0.00,3.16,15.21,4.11,2.53,0.00,0.95,0.31,0.00,0.00,0.95,0.63,0.00,0.00,5.70,15.21,2.85,0.95,12.04,1.90,14.26,7.92,3.16,0.95,0.95,2.21,3.80,0.00,0.00,0.00,0.00,0.00,4.75,3.80,1.58,2.21,0.95,3.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.29,-0.30,0.00,0.00,0.63,0.00,striker,0.0,S.V
31737,Michele Camporese,Empoli,290,2,850000.00,9000.00,23,186,75,,2018.00,27,Italy,Right,Italy - Serie A,33.33,0.00,0.00,100.00,95.92,0.00,0.00,2.00,0.00,4,66.67,66.67,0.00,37.50,8.64,33.33,0,0,0.00,184,0,0.00,0.12,0.12,-0.13,0.00,0.00,0,0.00,0.00,0,0,0.00,0.97,0.00,3.91,3.91,0.48,0.00,0.48,0.48,0.00,7.33,2.44,23.96,22.98,0.97,0.00,0.00,0.97,19.56,0.97,3.42,0.00,0.00,0.00,0.00,0.00,0.97,0.97,0.00,0.00,21.52,2.44,2.93,1.95,1.46,0.00,3.91,1.46,0.00,2.93,0.97,0.97,0.00,0.00,0.00,0.00,0.00,0.00,0.48,0.48,0.00,0.48,0.00,0.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.06,-0.07,0.00,0.00,0.00,0.00,center back,0.0,S.V
32037,Nicola Leali,Frosinone,291,33,3000000.00,20000.00,22,193,90,Juventus,2016.00,27,Italy,Right,Italy - Serie A,0.00,0.00,0.00,0.00,57.08,0.00,0.00,5.00,0.00,298,40.54,30.56,0.00,67.31,11.65,0.00,3,0,0.00,3089,0,0.00,0.00,0.00,0.00,0.00,67.78,1,20.00,26.90,7,58,-31.10,0.00,0.00,0.00,0.00,0.00,0.00,0.02,3.75,0.00,0.05,0.00,27.35,15.61,10.92,0.58,0.23,11.74,6.55,0.96,21.06,0.00,0.00,0.00,0.00,0.00,0.29,0.14,0.00,0.00,27.27,0.08,21.41,8.68,4.19,0.23,4.45,3.00,0.00,0.00,0.00,0.14,0.00,0.00,0.00,0.02,3.55,0.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.05,0.05,1.68,0.00,0.00,0.78,-0.91,0.08,0.00,goalkeeper,37.6,53.237226277372265
32119,Leandro Greco,Hellas Verona,226,26,2800000.00,40000.00,28,184,75,,2019.00,27,Italy,Left,Italy - Serie A,60.38,56.00,50.00,0.00,83.01,2.00,0.00,42.00,1.00,163,64.43,65.81,28.38,48.54,11.92,56.60,7,0,52.78,2061,1,50.00,0.52,0.04,0.47,0.00,0.00,0,0.00,0.00,0,0,0.00,1.39,0.61,0.74,1.44,0.43,0.21,1.39,4.84,0.00,21.79,5.32,43.18,35.85,6.50,0.65,0.17,7.33,30.78,4.89,7.81,0.00,0.87,0.08,0.00,0.00,2.05,1.83,0.13,0.04,19.73,23.44,11.04,7.11,13.66,3.23,16.46,7.99,0.82,2.31,1.31,1.96,2.09,0.04,0.00,0.00,0.00,0.00,0.48,0.34,0.17,0.17,0.13,0.08,0.04,0.04,0.00,0.00,0.87,0.87,0.00,0.02,0.02,0.00,0.00,0.30,0.00,defensive midfield,0.0,55.0287468721367
32525,Fabrizio Poli,Carpi,1683,10,210000.00,2000.00,19,178,69,,2016.00,27,Italy,Right,Italy - Serie A,55.56,45.45,48.00,0.00,69.81,1.00,0.00,3.00,0.00,53,44.92,48.74,45.45,47.54,9.84,55.56,5,0,0.00,939,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0,0,0.00,0.95,0.47,3.25,2.39,2.39,1.15,0.67,1.82,0.00,13.41,2.01,30.47,21.27,8.14,0.86,0.19,9.20,14.08,5.55,11.11,0.00,0.76,0.09,0.00,0.00,0.76,0.28,0.00,0.00,17.82,12.65,11.30,5.07,11.40,1.05,5.84,2.77,0.00,1.72,0.95,0.67,2.10,0.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.19,0.19,0.00,0.00,0.00,0.00,0.00,0.47,0.00,side back,0.0,46.751554395799104
