player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
6673,Sergio Canales Madrazo,Real Sociedad,210,"['Left Midfield', 'Right Wing', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Left Wing', 'Right Midfield', 'Left Center Midfield', 'Right Center Midfield']",16
6674,Alberto De La Bella Madureño,Real Sociedad,210,"['Left Back', 'Left Center Back']",15
6675,Antonio Manuel Luna Rodríguez,Eibar,322,"['Left Back', 'Right Center Forward', 'Right Wing', 'Left Midfield']",15
6676,Igor Zubeldia Elorza,Real Sociedad,210,['Left Defensive Midfield'],1
6677,Imanol Agirretxe Arruti,Real Sociedad,210,"['Left Back', 'Center Forward', 'Left Center Forward', 'Right Wing', 'Left Wing']",16
6679,Aritz Elustondo Irribaria,Real Sociedad,210,"['Right Back', 'Right Center Back']",31
6680,Rubén Rochina Naixes,Granada,1049,"['Center Attacking Midfield', 'Left Wing', 'Right Wing', 'Left Center Midfield', 'Center Forward', 'Right Center Midfield', 'Right Midfield', 'Center Defensive Midfield', 'Left Center Forward']",35
6684,Roger Martí Salvador,Levante UD,221,"['Left Center Forward', 'Right Center Forward', 'Center Forward', 'Left Wing', 'Right Wing', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",16
6685,Mikel Oyarzabal Ugarte,Real Sociedad,210,"['Center Forward', 'Right Wing', 'Left Wing', 'Right Midfield', 'Right Center Forward', 'Center Attacking Midfield', 'Left Midfield']",22
6690,Xabier Prieto Argarate,Real Sociedad,210,"['Right Midfield', 'Right Wing', 'Left Wing', 'Right Back', 'Center Attacking Midfield', 'Left Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield']",36
6692,Oier Olazábal Paredes,Real Sociedad,210,['Goalkeeper'],3
6694,Gerónimo Rulli,Real Sociedad,210,['Goalkeeper'],36
6697,Daniel Ceballos Fernández,Real Betis,218,"['Right Midfield', 'Right Center Forward', 'Left Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Back', 'Left Wing', 'Left Center Forward']",34
6699,Ander Capa Rodríguez,Eibar,322,"['Right Back', 'Right Wing']",36
6700,Sergio Enrich Ametller,Eibar,322,"['Center Forward', 'Left Center Forward', 'Right Midfield', 'Center Attacking Midfield', 'Right Center Forward', 'Right Wing', 'Right Center Midfield', 'Left Wing']",38
6701,Joan Jordán Moreno,Espanyol,214,"['Right Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Center Defensive Midfield']",9
6702,David Rodríguez Lombán,Granada,1049,"['Left Center Back', 'Right Center Back', 'Center Back', 'Right Back', 'Left Back']",30
6706,Francisco Casilla Cortés,Real Madrid,220,['Goalkeeper'],4
6707,Charles Días Barbosa de Oliveira,Málaga,223,"['Right Center Forward', 'Center Forward', 'Left Center Forward', 'Right Defensive Midfield']",35
6709,Anaitz Arbilla Zabala,Espanyol,214,"['Right Back', 'Right Wing Back']",7
6712,Gonzalo Escalante,Eibar,322,"['Center Attacking Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield', 'Right Midfield', 'Center Defensive Midfield']",34
6713,Diego Javier Llorente Ríos,Rayo Vallecano,360,"['Right Center Back', 'Left Center Back', 'Right Back', 'Center Back', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield']",33
6718,Sergio Escudero Palomo,Sevilla,213,"['Left Back', 'Left Wing', 'Right Defensive Midfield', 'Left Midfield']",15
6720,Pablo Sarabia García,Getafe,216,"['Center Attacking Midfield', 'Right Wing', 'Right Center Forward', 'Right Midfield', 'Left Wing', 'Right Defensive Midfield', 'Right Center Midfield', 'Left Midfield', 'Left Wing Back', 'Left Center Midfield']",31
6721,Willian José da Silva,Las Palmas,208,"['Center Attacking Midfield', 'Right Center Midfield', 'Right Center Forward', 'Center Forward', 'Left Center Forward']",30
6724,Manuel Agudo Durán,Celta Vigo,209,"['Left Wing', 'Left Midfield', 'Right Defensive Midfield', 'Center Attacking Midfield', 'Center Forward', 'Left Center Midfield']",29
