player_id,player,ultimo_equipo,ultimo_team_id,posiciones,partidos_jugados
31265,Michele Rocca,Sampdoria,234,['Right Wing Back'],1
31268,Michel Morganella,Palermo,2256,"['Right Back', 'Right Wing Back', 'Right Midfield', 'Left Wing Back']",14
31273,Marco Crimi,Carpi,1683,"['Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Midfield', 'Left Defensive Midfield']",20
31335,Giuseppe Panico,Genoa,233,['Right Center Forward'],1
31383,Nikola Ninković,Chievo,231,['Left Center Midfield'],1
31488,Vangelis Moras,Hellas Verona,226,"['Left Center Back', 'Center Back', 'Right Center Back']",31
31572,Luca Marrone,Hellas Verona,226,"['Left Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield']",21
31721,Matteo Ciofani,Frosinone,291,"['Right Back', 'Right Center Back', 'Right Wing Back', 'Left Wing Back']",18
31725,Gaetano Monachello,Atalanta,228,"['Center Forward', 'Right Center Midfield', 'Right Midfield', 'Right Center Forward', 'Left Center Forward', 'Center Attacking Midfield']",10
31737,Michele Camporese,Empoli,290,['Left Center Back'],2
32037,Nicola Leali,Frosinone,291,['Goalkeeper'],33
32119,Leandro Greco,Hellas Verona,226,"['Center Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Wing', 'Left Wing', 'Right Defensive Midfield']",26
32525,Fabrizio Poli,Carpi,1683,"['Left Back', 'Right Center Back', 'Right Back', 'Left Center Back', 'Left Wing Back']",10
32608,Jerry Uche Mbakogu,Carpi,1683,"['Center Forward', 'Right Wing', 'Right Center Forward', 'Left Center Forward']",24
32722,Norbert Sándor Balogh,Palermo,2256,"['Right Center Forward', 'Left Midfield', 'Center Attacking Midfield']",4
32807,Fredy Alejandro Guarín Vásquez,Inter Milan,238,"['Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Wing', 'Right Midfield', 'Left Center Midfield']",16
32903,Emanuele Terranova,Sassuolo,232,"['Right Center Back', 'Right Midfield']",6
33311,Ogenyi Eddy Onazi,Lazio,236,"['Left Defensive Midfield', 'Right Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Left Center Midfield', 'Right Midfield']",15
33529,Panagiotis Giorgios Kone,Fiorentina,239,"['Right Center Midfield', 'Left Center Midfield', 'Center Attacking Midfield']",6
34315,Simone Colombi,Carpi,1683,['Goalkeeper'],2
34355,Riccardo Fiamozzi,Genoa,233,"['Right Wing Back', 'Right Back', 'Right Center Back', 'Left Center Back', 'Left Defensive Midfield']",8
34565,Anthony Mounier,Bologna,240,"['Right Midfield', 'Right Center Midfield', 'Left Wing', 'Right Wing', 'Left Center Forward', 'Left Attacking Midfield', 'Left Midfield', 'Right Wing Back']",30
34881,Daniele Padelli,Torino,241,['Goalkeeper'],35
35923,Carlos Emilio Carmona Tello,Atalanta,228,"['Right Center Midfield', 'Right Midfield', 'Left Defensive Midfield', 'Right Defensive Midfield', 'Left Center Midfield']",8
36364,Dávid Ivan,Sampdoria,234,"['Right Center Midfield', 'Right Wing', 'Left Center Midfield', 'Right Midfield', 'Left Wing', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield', 'Right Wing Back']",21
36465,Fabrizio Alastra,Palermo,2256,['Goalkeeper'],2
36770,Mauricio Ricardo Pinilla Ferreira,Atalanta,228,"['Center Forward', 'Right Center Forward', 'Left Center Forward']",20
36927,Boris Radunović,Atalanta,228,['Goalkeeper'],1
37999,Rodrigo Sebastián Aguirre Soto,Udinese,230,"['Left Midfield', 'Right Center Forward', 'Left Center Forward', 'Right Defensive Midfield', 'Right Midfield']",10
38237,Gabriel Alejandro Paletta,Atalanta,228,"['Right Center Back', 'Left Center Back', 'Center Back']",24
38312,Eugenio Lamanna,Genoa,233,['Goalkeeper'],13
38326,Ferdinando Coppola,Hellas Verona,226,['Goalkeeper'],1
38389,Alberto Gilardino,Palermo,2256,"['Center Forward', 'Left Center Forward', 'Right Center Forward', 'Right Attacking Midfield']",33
40119,Juan Camilo Zúñiga Mosquera,Bologna,240,"['Left Back', 'Right Back', 'Right Midfield', 'Right Wing', 'Left Midfield', 'Right Wing Back']",9
40247,Simone Pepe,Chievo,231,"['Left Center Midfield', 'Right Midfield', 'Right Defensive Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Midfield', 'Right Wing Back', 'Center Forward']",22
40250,Marco Zambelli,Empoli,290,"['Right Back', 'Right Wing Back', 'Left Back']",19
40251,Daniele Croce,Empoli,290,"['Left Center Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Left Defensive Midfield', 'Left Back']",28
40252,Massimo Maccarone,Empoli,290,"['Left Center Forward', 'Right Center Forward', 'Center Attacking Midfield', 'Center Forward', 'Center Defensive Midfield']",37
40321,Andrea Coda,Sampdoria,234,"['Left Center Back', 'Center Back']",4
40332,Alberto Pelagotti,Empoli,290,['Goalkeeper'],6
40333,Cristian Raimondi,Atalanta,228,"['Right Midfield', 'Right Back', 'Left Center Midfield', 'Left Back', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Wing', 'Right Wing Back', 'Left Wing', 'Right Center Forward']",18
40348,Assane Demoya Gnoukouri,Inter Milan,238,"['Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",2
40349,Ivaylo Chochev,Palermo,2256,"['Left Center Midfield', 'Left Defensive Midfield', 'Left Wing Back', 'Left Midfield', 'Left Back', 'Left Attacking Midfield']",26
40350,Siniša Anđelković,Palermo,2256,"['Left Center Back', 'Right Back', 'Right Center Back', 'Left Back']",23
40351,Alessandro Gazzi,Torino,241,"['Center Defensive Midfield', 'Left Center Midfield', 'Left Defensive Midfield']",15
40367,Francesco Lodi,Udinese,230,"['Center Defensive Midfield', 'Left Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",24
40394,Djamel Eddine Mesbah,Sampdoria,234,"['Left Back', 'Left Wing Back', 'Left Center Back']",7
40419,Accursio Bentivegna,Palermo,2256,['Left Midfield'],1
40426,Guglielmo Stendardo,Atalanta,228,"['Right Center Back', 'Left Center Forward', 'Left Center Back']",15
40427,Cesare Bovo,Torino,241,"['Right Center Back', 'Left Center Back', 'Right Back']",21
40428,Archimede Morleo,Bologna,240,['Left Back'],5
40429,Angelo Palombo,Sampdoria,234,"['Center Attacking Midfield', 'Center Defensive Midfield', 'Right Defensive Midfield', 'Right Center Midfield']",7
40430,Giuseppe Vives,Torino,241,"['Left Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield']",33
40447,Gennaro Sardo,Chievo,231,"['Right Center Back', 'Right Back']",6
40453,Segundo Víctor Ibarbo Guerrero,AS Roma,229,"['Right Wing', 'Center Forward']",2
40455,Giulio Migliaccio,Atalanta,228,"['Left Defensive Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Center Midfield', 'Right Center Back']",18
40457,Giovanni Marchese,Genoa,233,"['Left Center Back', 'Center Back', 'Left Wing Back', 'Left Back', 'Left Defensive Midfield', 'Left Attacking Midfield']",11
40458,Rubens Fernando Moedim,Juventus,224,['Substitute'],1
40529,Morgan De Sanctis,AS Roma,229,['Goalkeeper'],4
40945,Alex Rodrigo Dias da Costa,AC Milan,243,['Right Center Back'],25
41063,Aaron Mattia Tabacchi,Bologna,240,['Left Wing'],1
41067,Davide Bassi,Atalanta,228,['Goalkeeper'],1
41231,Maurizio Pugliesi,Empoli,290,['Goalkeeper'],1
41948,Franco Signorelli,Empoli,290,['Left Center Midfield'],1
42271,Fabio Della Giovanna,Inter Milan,238,['Left Center Back'],1
44395,Andrés Fabián Ponce Núñez,Sampdoria,234,['Center Forward'],1
45508,Emanuele Suagher,Carpi,1683,"['Left Center Forward', 'Left Center Back', 'Center Back', 'Right Center Back']",9
45590,Nicolò Cherubin,Atalanta,228,"['Left Center Back', 'Left Back']",14
45591,Franco Brienza,Bologna,240,"['Center Attacking Midfield', 'Left Wing', 'Right Center Forward', 'Right Wing', 'Left Center Forward', 'Right Attacking Midfield', 'Right Midfield', 'Left Center Midfield', 'Center Defensive Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Wing Back']",29
46670,Iván Rodrigo Piris Leguizamón,Udinese,230,"['Left Center Back', 'Right Back', 'Right Center Back', 'Left Back', 'Left Wing Back', 'Right Wing Back']",27
49439,Germán Gustavo Denis,Atalanta,228,"['Center Forward', 'Right Center Forward', 'Left Center Forward']",15
49440,Davide Bertoncini,Frosinone,291,"['Right Center Back', 'Center Back', 'Left Center Back']",5
57655,Željko Brkić,Carpi,1683,['Goalkeeper'],4
174418,Modibo Diakité,Sampdoria,234,"['Left Center Back', 'Right Center Back', 'Center Back', 'Right Back']",26
296873,Roberto Crivello,Frosinone,291,"['Left Back', 'Left Wing Back']",17
352172,Raffaele Bianco,Carpi,1683,"['Center Defensive Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Defensive Midfield']",26
386509,Adriano Russo,Frosinone,291,"['Right Center Back', 'Center Back']",10
386510,Massimo Zenildo Zappino,Frosinone,291,['Goalkeeper'],4
386512,Alessandro Frara,Frosinone,291,"['Right Midfield', 'Left Defensive Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Left Midfield', 'Right Center Midfield', 'Right Defensive Midfield', 'Left Back', 'Left Wing']",20
386514,Luca Martinelli,Empoli,290,['Right Center Back'],1
386515,Ronaldo Pompeu da Silva,Empoli,290,['Center Defensive Midfield'],3
386516,Alessandro Piu,Empoli,290,"['Right Center Forward', 'Left Center Forward', 'Right Wing', 'Right Center Midfield', 'Right Midfield']",10
386606,Luigi Giorgi,Atalanta,228,"['Left Center Midfield', 'Right Center Midfield']",1
386607,Gianpaolo Bellini,Atalanta,228,"['Right Back', 'Left Back', 'Right Center Back', 'Right Wing Back']",15
386640,Robert Acquafresca,Bologna,240,"['Right Center Forward', 'Left Midfield', 'Center Forward', 'Right Midfield', 'Left Center Midfield']",6
386641,Stefano Mauri,Lazio,236,"['Center Attacking Midfield', 'Center Forward', 'Left Wing', 'Right Midfield', 'Right Wing', 'Left Center Midfield']",12
386650,Michelangelo Albertazzi,Hellas Verona,226,"['Left Wing Back', 'Left Back']",10
386651,Juan Ignacio Gómez Taleb,Hellas Verona,226,"['Left Wing', 'Left Midfield', 'Right Wing', 'Center Attacking Midfield', 'Left Center Forward', 'Center Forward', 'Right Center Forward', 'Left Defensive Midfield', 'Right Midfield']",33
386652,Luca Checchin,Hellas Verona,226,"['Center Defensive Midfield', 'Right Defensive Midfield', 'Left Midfield']",4
386654,Maurizio Domizzi,Udinese,230,"['Center Back', 'Left Center Back', 'Right Wing Back']",4
386656,Giovanni Pasquale,Udinese,230,"['Left Back', 'Left Wing Back', 'Right Back']",6
386657,Giampiero Pinzi,Chievo,231,"['Left Defensive Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Center Midfield', 'Center Attacking Midfield', 'Right Defensive Midfield']",18
387300,Cristian Zaccardo,Carpi,1683,"['Right Center Back', 'Right Back', 'Center Back']",27
387417,Mattia Cassani,Sampdoria,234,"['Right Back', 'Right Wing Back', 'Right Center Back', 'Left Back', 'Left Center Back', 'Left Wing Back']",25
387420,Alessandro Longhi,Sassuolo,232,"['Left Back', 'Left Wing']",6
387428,Amauri Carvalho de Oliveira,Torino,241,"['Left Center Forward', 'Left Center Midfield']",1
387472,Lorenzo Pasciuti,Carpi,1683,"['Left Midfield', 'Right Midfield', 'Center Attacking Midfield', 'Right Wing Back', 'Left Wing Back', 'Right Wing', 'Left Center Midfield']",21
387473,Wallace Oliveira dos Santos,Carpi,1683,"['Right Back', 'Right Wing Back', 'Right Wing', 'Right Midfield']",6
387474,Igor Bubnjić,Carpi,1683,"['Left Center Back', 'Center Back', 'Right Center Back']",9
387475,Andrea Lazzari,Carpi,1683,"['Center Attacking Midfield', 'Left Center Midfield', 'Right Center Midfield', 'Center Defensive Midfield', 'Left Defensive Midfield']",8
387476,Raphael Martinho Alves de Lima,Carpi,1683,"['Left Center Midfield', 'Left Midfield', 'Right Center Forward', 'Right Midfield']",11
387477,Francesco Benussi,Carpi,1683,['Goalkeeper'],4
387832,Filippo Porcari,Carpi,1683,"['Right Defensive Midfield', 'Center Defensive Midfield', 'Center Attacking Midfield', 'Right Center Midfield']",4
387847,Leonardo Blanchard,Frosinone,291,"['Left Center Back', 'Center Back', 'Right Center Back']",28
390310,Lorenzo Di Livio,AS Roma,229,['Right Wing'],1
398941,Vasyl Pryyma,Frosinone,291,"['Left Center Back', 'Right Back', 'Left Back']",5
399299,Kévin Constant,Bologna,240,"['Left Back', 'Left Wing']",7
